,G,p,post,pre,x,y
68389,True,0.8,1,0.5,1,1
68390,False,0.8,1,0.0,1,0
68391,True,0.8,1,0.5,1,1
68392,True,0.8,1,0.5,1,1
68393,False,0.8,0,0.0,0,1
68394,False,0.8,1,0.0,1,0
68395,True,0.8,1,0.5,1,1
68396,True,0.8,1,0.5,1,1
68397,True,0.8,1,0.5,1,1
68398,False,0.8,0,0.0,0,1
68399,True,0.8,1,0.5,1,1
68400,True,0.8,1,0.5,1,1
68401,True,0.8,1,0.5,1,1
68402,True,0.8,1,0.5,1,1
68403,False,0.8,1,0.0,1,0
68404,False,0.8,0,0.0,0,1
68405,True,0.8,1,0.5,1,1
68406,False,0.8,0,0.0,0,1
68407,True,0.8,1,0.5,1,1
68408,False,0.8,1,0.0,1,0
68409,True,0.8,1,0.5,1,1
68410,True,0.8,1,0.5,1,1
68411,False,0.8,1,0.0,1,0
68412,True,0.8,1,0.5,1,1
68413,True,0.8,1,0.5,1,1
68414,False,0.8,1,0.0,1,0
68415,True,0.8,1,0.5,1,1
68416,True,0.8,1,0.5,1,1
68417,True,0.8,1,0.5,1,1
68418,False,0.8,1,0.0,1,0
68419,True,0.8,1,0.5,1,1
68420,True,0.8,1,0.5,1,1
68421,True,0.8,1,0.5,1,1
68422,False,0.8,0,0.0,0,1
68423,True,0.8,0,0.5,0,0
68424,True,0.8,1,0.5,1,1
68425,False,0.8,1,0.0,1,0
68426,False,0.8,0,0.0,0,1
68427,True,0.8,0,0.5,0,0
68428,True,0.8,1,0.5,1,1
68429,True,0.8,1,0.5,1,1
68430,True,0.8,1,0.5,1,1
68431,True,0.8,1,0.5,1,1
68432,True,0.8,1,0.5,1,1
68433,False,0.8,1,0.0,1,0
68434,False,0.8,0,0.0,0,1
68435,False,0.8,0,0.0,0,1
68436,True,0.8,1,0.5,1,1
68437,True,0.8,1,0.5,1,1
68438,False,0.8,1,0.0,1,0
68439,True,0.8,1,0.5,1,1
68440,True,0.8,1,0.5,1,1
68441,False,0.8,0,0.0,0,1
68442,True,0.8,1,0.5,1,1
68443,True,0.8,1,0.5,1,1
68444,True,0.8,1,0.5,1,1
68445,True,0.8,0,0.5,0,0
68446,True,0.8,1,0.5,1,1
68447,True,0.8,1,0.5,1,1
68448,True,0.8,1,0.5,1,1
68449,True,0.8,1,0.5,1,1
68450,False,0.8,1,0.0,1,0
68451,True,0.8,1,0.5,1,1
68452,False,0.8,1,0.0,1,0
68453,False,0.8,0,0.0,0,1
68454,False,0.8,0,0.0,0,1
68455,True,0.8,1,0.5,1,1
68456,True,0.8,1,0.5,1,1
68457,False,0.8,1,0.0,1,0
68458,True,0.8,1,0.5,1,1
68459,True,0.8,1,0.5,1,1
68460,True,0.8,1,0.5,1,1
68461,False,0.8,1,0.0,1,0
68462,True,0.8,1,0.5,1,1
68463,False,0.8,1,0.0,1,0
68464,False,0.8,0,0.0,0,1
68465,True,0.8,1,0.5,1,1
68466,True,0.8,1,0.5,1,1
68467,True,0.8,1,0.5,1,1
68468,True,0.8,1,0.5,1,1
68469,True,0.8,1,0.5,1,1
68470,True,0.8,1,0.5,1,1
68471,True,0.8,1,0.5,1,1
68472,True,0.8,1,0.5,1,1
68473,True,0.8,1,0.5,1,1
68474,True,0.8,1,0.5,1,1
68475,True,0.8,1,0.5,1,1
68476,False,0.8,0,0.0,0,1
68477,True,0.8,1,0.5,1,1
68478,True,0.8,1,0.5,1,1
68479,True,0.8,1,0.5,1,1
68480,True,0.8,1,0.5,1,1
68481,False,0.8,0,0.0,0,1
68482,True,0.8,1,0.5,1,1
68483,True,0.8,1,0.5,1,1
68484,True,0.8,1,0.5,1,1
68485,False,0.8,0,0.0,0,1
68486,True,0.8,1,0.5,1,1
68487,False,0.8,1,0.0,1,0
68488,True,0.8,1,0.5,1,1
68489,False,0.8,1,0.0,1,0
68490,True,0.8,1,0.5,1,1
68491,True,0.8,1,0.5,1,1
68492,False,0.8,1,0.0,1,0
68493,True,0.8,1,0.5,1,1
68494,True,0.8,1,0.5,1,1
68495,True,0.8,1,0.5,1,1
68496,False,0.8,1,0.0,1,0
68497,False,0.8,0,0.0,0,1
68498,True,0.8,1,0.5,1,1
68499,True,0.8,0,0.5,0,0
68500,True,0.37,1,0.5,1,1
68501,True,0.37,1,0.5,1,1
68502,True,0.37,0,0.5,0,0
68503,True,0.37,1,0.5,1,1
68504,True,0.37,0,0.5,0,0
68505,True,0.37,0,0.5,0,0
68506,False,0.37,0,0.0,0,1
68507,False,0.37,0,0.0,0,1
68508,True,0.37,1,0.5,1,1
68509,False,0.37,0,0.0,0,1
68510,True,0.37,0,0.5,0,0
68511,True,0.37,1,0.5,1,1
68512,True,0.37,0,0.5,0,0
68513,True,0.37,1,0.5,1,1
68514,False,0.37,0,0.0,0,1
68515,True,0.37,0,0.5,0,0
68516,True,0.37,0,0.5,0,0
68517,True,0.37,0,0.5,0,0
68518,False,0.37,1,0.0,1,0
68519,True,0.37,0,0.5,0,0
68520,True,0.37,0,0.5,0,0
68521,True,0.37,0,0.5,0,0
68522,True,0.37,1,0.5,1,1
68523,False,0.37,0,0.0,0,1
68524,False,0.37,1,0.0,1,0
68525,True,0.37,0,0.5,0,0
68526,True,0.37,1,0.5,1,1
68527,False,0.37,0,0.0,0,1
68528,True,0.37,0,0.5,0,0
68529,False,0.37,0,0.0,0,1
68530,True,0.37,0,0.5,0,0
68531,True,0.37,0,0.5,0,0
68532,True,0.37,0,0.5,0,0
68533,True,0.37,0,0.5,0,0
68534,False,0.37,1,0.0,1,0
68535,False,0.37,0,0.0,0,1
68536,False,0.37,1,0.0,1,0
68537,False,0.37,1,0.0,1,0
68538,False,0.37,1,0.0,1,0
68539,True,0.37,0,0.5,0,0
68540,True,0.37,0,0.5,0,0
68541,False,0.37,1,0.0,1,0
68542,False,0.37,0,0.0,0,1
68543,False,0.37,0,0.0,0,1
68544,False,0.37,0,0.0,0,1
68545,False,0.37,0,0.0,0,1
68546,False,0.37,0,0.0,0,1
68547,True,0.37,0,0.5,0,0
68548,True,0.37,0,0.5,0,0
68549,False,0.37,0,0.0,0,1
68550,True,0.37,0,0.5,0,0
68551,False,0.37,1,0.0,1,0
68552,True,0.37,0,0.5,0,0
68553,False,0.37,0,0.0,0,1
68554,False,0.37,0,0.0,0,1
68555,False,0.37,0,0.0,0,1
68556,True,0.37,1,0.5,1,1
68557,True,0.37,0,0.5,0,0
68558,False,0.37,0,0.0,0,1
68559,True,0.37,0,0.5,0,0
68560,False,0.37,1,0.0,1,0
68561,True,0.37,0,0.5,0,0
68562,True,0.37,0,0.5,0,0
68563,True,0.37,1,0.5,1,1
68564,True,0.37,0,0.5,0,0
68565,False,0.37,1,0.0,1,0
68566,True,0.37,1,0.5,1,1
68567,False,0.37,1,0.0,1,0
68568,False,0.37,0,0.0,0,1
68569,False,0.37,0,0.0,0,1
68570,False,0.37,1,0.0,1,0
68571,True,0.37,1,0.5,1,1
68572,True,0.37,0,0.5,0,0
68573,True,0.37,1,0.5,1,1
68574,True,0.37,0,0.5,0,0
68575,True,0.37,1,0.5,1,1
68576,False,0.37,1,0.0,1,0
68577,True,0.37,1,0.5,1,1
68578,False,0.37,1,0.0,1,0
68579,False,0.37,0,0.0,0,1
68580,False,0.37,1,0.0,1,0
68581,True,0.37,1,0.5,1,1
68582,False,0.37,1,0.0,1,0
68583,False,0.37,1,0.0,1,0
68584,False,0.37,1,0.0,1,0
68585,False,0.37,0,0.0,0,1
68586,True,0.37,0,0.5,0,0
68587,True,0.37,0,0.5,0,0
68588,False,0.37,1,0.0,1,0
68589,True,0.37,1,0.5,1,1
68590,False,0.37,0,0.0,0,1
68591,False,0.37,1,0.0,1,0
68592,True,0.37,0,0.5,0,0
68593,True,0.37,0,0.5,0,0
68594,True,0.37,0,0.5,0,0
68595,True,0.37,0,0.5,0,0
68596,False,0.37,1,0.0,1,0
68597,False,0.37,0,0.0,0,1
68598,True,0.37,0,0.5,0,0
68599,True,0.37,0,0.5,0,0
68600,False,0.37,1,0.0,1,0
68601,False,0.37,0,0.0,0,1
68602,False,0.37,0,0.0,0,1
68603,False,0.37,0,0.0,0,1
68604,True,0.37,0,0.5,0,0
68605,False,0.37,1,0.0,1,0
68606,False,0.37,0,0.0,0,1
68607,True,0.37,0,0.5,0,0
68608,True,0.37,0,0.5,0,0
68609,True,0.37,1,0.5,1,1
68610,False,0.37,0,0.0,0,1
68611,False,0.37,0,0.0,0,1
68612,True,0.37,0,0.5,0,0
68613,True,0.37,0,0.5,0,0
68614,True,0.37,1,0.5,1,1
68615,True,0.37,0,0.5,0,0
68616,True,0.37,0,0.5,0,0
68617,True,0.37,1,0.5,1,1
68618,True,0.37,1,0.5,1,1
68619,False,0.37,0,0.0,0,1
68620,True,0.37,0,0.5,0,0
68621,True,0.37,0,0.5,0,0
68622,True,0.37,1,0.5,1,1
68623,False,0.37,1,0.0,1,0
68624,True,0.37,0,0.5,0,0
68625,True,0.37,0,0.5,0,0
68626,True,0.37,0,0.5,0,0
68627,False,0.37,1,0.0,1,0
68628,False,0.37,0,0.0,0,1
68629,True,0.37,0,0.5,0,0
68630,True,0.37,0,0.5,0,0
68631,True,0.37,1,0.5,1,1
68632,False,0.37,0,0.0,0,1
68633,False,0.37,0,0.0,0,1
68634,False,0.37,1,0.0,1,0
68635,False,0.37,0,0.0,0,1
68636,False,0.37,0,0.0,0,1
68637,True,0.37,0,0.5,0,0
68638,True,0.37,1,0.5,1,1
68639,True,0.37,1,0.5,1,1
68640,True,0.37,0,0.5,0,0
68641,True,0.37,0,0.5,0,0
68642,True,0.37,0,0.5,0,0
68643,False,0.37,1,0.0,1,0
68644,True,0.37,1,0.5,1,1
68645,False,0.37,1,0.0,1,0
68646,False,0.37,1,0.0,1,0
68647,False,0.37,1,0.0,1,0
68648,False,0.37,1,0.0,1,0
68649,False,0.37,0,0.0,0,1
68650,False,0.37,1,0.0,1,0
68651,False,0.37,0,0.0,0,1
68652,False,0.37,1,0.0,1,0
68653,False,0.37,1,0.0,1,0
68654,False,0.37,0,0.0,0,1
68655,True,0.37,0,0.5,0,0
68656,True,0.37,0,0.5,0,0
68657,False,0.37,1,0.0,1,0
68658,True,0.37,0,0.5,0,0
68659,True,0.37,0,0.5,0,0
68660,False,0.37,1,0.0,1,0
68661,False,0.37,1,0.0,1,0
68662,False,0.37,1,0.0,1,0
68663,True,0.37,0,0.5,0,0
68664,False,0.37,1,0.0,1,0
68665,False,0.37,0,0.0,0,1
68666,False,0.37,1,0.0,1,0
68667,False,0.37,1,0.0,1,0
68668,True,0.37,0,0.5,0,0
68669,True,0.37,0,0.5,0,0
68670,False,0.37,0,0.0,0,1
68671,False,0.37,1,0.0,1,0
68672,True,0.37,1,0.5,1,1
68673,True,0.37,1,0.5,1,1
68674,True,0.37,0,0.5,0,0
68675,True,0.37,0,0.5,0,0
68676,True,0.37,0,0.5,0,0
68677,False,0.37,1,0.0,1,0
68678,True,0.37,0,0.5,0,0
68679,False,0.37,1,0.0,1,0
68680,True,0.37,0,0.5,0,0
68681,True,0.37,0,0.5,0,0
68682,True,0.37,0,0.5,0,0
68683,True,0.37,0,0.5,0,0
68684,False,0.37,1,0.0,1,0
68685,True,0.37,1,0.5,1,1
68686,True,0.37,0,0.5,0,0
68687,False,0.37,0,0.0,0,1
68688,True,0.37,1,0.5,1,1
68689,True,0.37,0,0.5,0,0
68690,False,0.37,0,0.0,0,1
68691,False,0.37,0,0.0,0,1
68692,True,0.37,0,0.5,0,0
68693,True,0.37,0,0.5,0,0
68694,True,0.37,0,0.5,0,0
68695,True,0.37,0,0.5,0,0
68696,False,0.37,1,0.0,1,0
68697,True,0.37,0,0.5,0,0
68698,False,0.37,1,0.0,1,0
68699,True,0.37,0,0.5,0,0
68700,False,0.37,1,0.0,1,0
68701,False,0.37,1,0.0,1,0
68702,True,0.37,0,0.5,0,0
68703,True,0.37,0,0.5,0,0
68704,False,0.37,0,0.0,0,1
68705,True,0.37,1,0.5,1,1
68706,True,0.37,0,0.5,0,0
68707,True,0.37,1,0.5,1,1
68708,True,0.37,0,0.5,0,0
68709,False,0.37,1,0.0,1,0
68710,True,0.37,0,0.5,0,0
68711,True,0.37,0,0.5,0,0
68712,True,0.37,0,0.5,0,0
68713,False,0.37,1,0.0,1,0
68714,True,0.37,1,0.5,1,1
68715,False,0.37,0,0.0,0,1
68716,True,0.37,0,0.5,0,0
68717,True,0.37,1,0.5,1,1
68718,True,0.37,0,0.5,0,0
68719,False,0.37,0,0.0,0,1
68720,True,0.37,0,0.5,0,0
68721,False,0.37,0,0.0,0,1
68722,False,0.37,0,0.0,0,1
68723,False,0.37,1,0.0,1,0
68724,True,0.37,1,0.5,1,1
68725,False,0.37,0,0.0,0,1
68726,False,0.37,0,0.0,0,1
68727,False,0.37,0,0.0,0,1
68728,True,0.37,1,0.5,1,1
68729,False,0.37,0,0.0,0,1
68730,False,0.37,1,0.0,1,0
68731,True,0.37,1,0.5,1,1
68732,True,0.37,0,0.5,0,0
68733,False,0.37,0,0.0,0,1
68734,True,0.37,1,0.5,1,1
68735,False,0.37,1,0.0,1,0
68736,False,0.37,1,0.0,1,0
68737,False,0.37,0,0.0,0,1
68738,False,0.37,0,0.0,0,1
68739,False,0.37,1,0.0,1,0
68740,True,0.37,0,0.5,0,0
68741,True,0.37,1,0.5,1,1
68742,False,0.37,1,0.0,1,0
68743,False,0.37,1,0.0,1,0
68744,False,0.37,1,0.0,1,0
68745,False,0.37,0,0.0,0,1
68746,True,0.37,1,0.5,1,1
68747,False,0.37,1,0.0,1,0
68748,True,0.37,0,0.5,0,0
68749,True,0.37,1,0.5,1,1
68750,True,0.37,1,0.5,1,1
68751,False,0.37,1,0.0,1,0
68752,False,0.37,0,0.0,0,1
68753,False,0.37,0,0.0,0,1
68754,False,0.37,0,0.0,0,1
68755,True,0.37,0,0.5,0,0
68756,False,0.37,0,0.0,0,1
68757,False,0.37,0,0.0,0,1
68758,False,0.37,0,0.0,0,1
68759,True,0.37,0,0.5,0,0
68760,False,0.37,0,0.0,0,1
68761,True,0.37,0,0.5,0,0
68762,False,0.37,0,0.0,0,1
68763,False,0.37,0,0.0,0,1
68764,False,0.37,0,0.0,0,1
68765,False,0.37,0,0.0,0,1
68766,False,0.37,0,0.0,0,1
68767,False,0.37,1,0.0,1,0
68768,False,0.37,1,0.0,1,0
68769,True,0.37,1,0.5,1,1
68770,False,0.37,1,0.0,1,0
68771,True,0.37,0,0.5,0,0
68772,False,0.37,1,0.0,1,0
68773,True,0.37,1,0.5,1,1
68774,True,0.37,0,0.5,0,0
68775,False,0.37,0,0.0,0,1
68776,True,0.37,0,0.5,0,0
68777,False,0.37,1,0.0,1,0
68778,False,0.37,0,0.0,0,1
68779,True,0.37,0,0.5,0,0
68780,False,0.37,0,0.0,0,1
68781,False,0.37,0,0.0,0,1
68782,True,0.37,0,0.5,0,0
68783,False,0.37,1,0.0,1,0
68784,True,0.37,0,0.5,0,0
68785,False,0.37,1,0.0,1,0
68786,False,0.37,1,0.0,1,0
68787,False,0.37,0,0.0,0,1
68788,True,0.37,1,0.5,1,1
68789,True,0.37,1,0.5,1,1
68790,True,0.37,0,0.5,0,0
68791,True,0.37,0,0.5,0,0
68792,False,0.37,0,0.0,0,1
68793,False,0.37,1,0.0,1,0
68794,True,0.37,1,0.5,1,1
68795,False,0.37,0,0.0,0,1
68796,True,0.37,1,0.5,1,1
68797,False,0.37,0,0.0,0,1
68798,True,0.37,1,0.5,1,1
68799,True,0.37,0,0.5,0,0
68800,False,0.37,0,0.0,0,1
68801,False,0.37,1,0.0,1,0
68802,False,0.37,1,0.0,1,0
68803,False,0.37,0,0.0,0,1
68804,False,0.37,0,0.0,0,1
68805,True,0.37,1,0.5,1,1
68806,False,0.37,1,0.0,1,0
68807,True,0.37,0,0.5,0,0
68808,True,0.37,1,0.5,1,1
68809,False,0.37,1,0.0,1,0
68810,False,0.37,0,0.0,0,1
68811,True,0.37,0,0.5,0,0
68812,True,0.37,1,0.5,1,1
68813,True,0.37,1,0.5,1,1
68814,False,0.37,1,0.0,1,0
68815,False,0.37,0,0.0,0,1
68816,True,0.37,0,0.5,0,0
68817,False,0.37,1,0.0,1,0
68818,True,0.37,0,0.5,0,0
68819,False,0.37,0,0.0,0,1
68820,False,0.37,1,0.0,1,0
68821,True,0.37,0,0.5,0,0
68822,False,0.37,0,0.0,0,1
68823,True,0.37,0,0.5,0,0
68824,True,0.37,0,0.5,0,0
68825,False,0.37,0,0.0,0,1
68826,True,0.37,0,0.5,0,0
68827,False,0.37,0,0.0,0,1
68828,False,0.37,0,0.0,0,1
68829,False,0.37,1,0.0,1,0
68830,False,0.37,1,0.0,1,0
68831,True,0.37,0,0.5,0,0
68832,False,0.37,0,0.0,0,1
68833,False,0.37,0,0.0,0,1
68834,False,0.37,0,0.0,0,1
68835,True,0.37,0,0.5,0,0
68836,False,0.37,0,0.0,0,1
68837,False,0.37,0,0.0,0,1
68838,True,0.37,0,0.5,0,0
68839,False,0.37,1,0.0,1,0
68840,True,0.37,0,0.5,0,0
68841,True,0.37,1,0.5,1,1
68842,True,0.37,0,0.5,0,0
68843,False,0.37,0,0.0,0,1
68844,True,0.37,0,0.5,0,0
68845,True,0.37,0,0.5,0,0
68846,True,0.37,0,0.5,0,0
68847,True,0.37,0,0.5,0,0
68848,True,0.37,0,0.5,0,0
68849,True,0.37,0,0.5,0,0
68850,False,0.37,0,0.0,0,1
68851,False,0.37,1,0.0,1,0
68852,False,0.37,0,0.0,0,1
68853,True,0.37,0,0.5,0,0
68854,False,0.37,0,0.0,0,1
68855,False,0.37,1,0.0,1,0
68856,True,0.37,0,0.5,0,0
68857,False,0.37,0,0.0,0,1
68858,False,0.37,1,0.0,1,0
68859,True,0.37,0,0.5,0,0
68860,False,0.37,0,0.0,0,1
68861,False,0.37,1,0.0,1,0
68862,False,0.37,1,0.0,1,0
68863,True,0.37,0,0.5,0,0
68864,False,0.37,0,0.0,0,1
68865,True,0.37,0,0.5,0,0
68866,False,0.37,1,0.0,1,0
68867,True,0.37,0,0.5,0,0
68868,False,0.37,1,0.0,1,0
68869,False,0.37,1,0.0,1,0
68870,True,0.37,0,0.5,0,0
68871,False,0.37,1,0.0,1,0
68872,False,0.37,1,0.0,1,0
68873,False,0.37,1,0.0,1,0
68874,True,0.37,0,0.5,0,0
68875,True,0.37,0,0.5,0,0
68876,True,0.37,1,0.5,1,1
68877,True,0.37,0,0.5,0,0
68878,False,0.37,1,0.0,1,0
68879,True,0.37,0,0.5,0,0
68880,True,0.37,1,0.5,1,1
68881,True,0.37,0,0.5,0,0
68882,True,0.37,0,0.5,0,0
68883,True,0.37,0,0.5,0,0
68884,True,0.37,0,0.5,0,0
68885,True,0.37,1,0.5,1,1
68886,True,0.37,0,0.5,0,0
68887,True,0.37,0,0.5,0,0
68888,False,0.37,1,0.0,1,0
68889,True,0.37,0,0.5,0,0
68890,False,0.37,0,0.0,0,1
68891,True,0.37,0,0.5,0,0
68892,True,0.37,0,0.5,0,0
68893,True,0.37,0,0.5,0,0
68894,False,0.37,1,0.0,1,0
68895,True,0.37,1,0.5,1,1
68896,False,0.37,0,0.0,0,1
68897,True,0.37,0,0.5,0,0
68898,True,0.37,0,0.5,0,0
68899,True,0.37,0,0.5,0,0
68900,False,0.37,1,0.0,1,0
68901,False,0.37,1,0.0,1,0
68902,True,0.37,0,0.5,0,0
68903,False,0.37,0,0.0,0,1
68904,True,0.37,1,0.5,1,1
68905,True,0.37,0,0.5,0,0
68906,True,0.37,0,0.5,0,0
68907,True,0.37,0,0.5,0,0
68908,False,0.37,0,0.0,0,1
68909,True,0.37,1,0.5,1,1
68910,False,0.37,1,0.0,1,0
68911,True,0.37,1,0.5,1,1
68912,False,0.37,0,0.0,0,1
68913,True,0.37,0,0.5,0,0
68914,True,0.37,1,0.5,1,1
68915,True,0.37,0,0.5,0,0
68916,True,0.37,1,0.5,1,1
68917,False,0.37,0,0.0,0,1
68918,True,0.37,0,0.5,0,0
68919,True,0.37,0,0.5,0,0
68920,False,0.37,1,0.0,1,0
68921,True,0.37,0,0.5,0,0
68922,False,0.37,1,0.0,1,0
68923,False,0.37,1,0.0,1,0
68924,True,0.37,0,0.5,0,0
68925,False,0.37,1,0.0,1,0
68926,True,0.37,0,0.5,0,0
68927,True,0.37,1,0.5,1,1
68928,True,0.37,0,0.5,0,0
68929,True,0.37,0,0.5,0,0
68930,False,0.37,0,0.0,0,1
68931,True,0.37,0,0.5,0,0
68932,True,0.37,0,0.5,0,0
68933,False,0.37,0,0.0,0,1
68934,False,0.37,1,0.0,1,0
68935,False,0.37,0,0.0,0,1
68936,True,0.37,0,0.5,0,0
68937,True,0.37,0,0.5,0,0
68938,True,0.37,1,0.5,1,1
68939,True,0.37,0,0.5,0,0
68940,True,0.37,1,0.5,1,1
68941,True,0.37,0,0.5,0,0
68942,False,0.37,0,0.0,0,1
68943,False,0.37,0,0.0,0,1
68944,False,0.37,1,0.0,1,0
68945,False,0.37,1,0.0,1,0
68946,True,0.37,1,0.5,1,1
68947,False,0.37,0,0.0,0,1
68948,False,0.37,0,0.0,0,1
68949,True,0.37,0,0.5,0,0
68950,False,0.37,1,0.0,1,0
68951,False,0.37,0,0.0,0,1
68952,True,0.37,0,0.5,0,0
68953,False,0.37,1,0.0,1,0
68954,False,0.37,1,0.0,1,0
68955,False,0.37,1,0.0,1,0
68956,True,0.37,1,0.5,1,1
68957,True,0.37,1,0.5,1,1
68958,False,0.37,1,0.0,1,0
68959,False,0.37,0,0.0,0,1
68960,True,0.37,1,0.5,1,1
68961,True,0.37,1,0.5,1,1
68962,True,0.37,1,0.5,1,1
68963,False,0.37,0,0.0,0,1
68964,True,0.37,0,0.5,0,0
68965,False,0.37,0,0.0,0,1
68966,True,0.37,1,0.5,1,1
68967,False,0.37,0,0.0,0,1
68968,True,0.37,1,0.5,1,1
68969,True,0.37,0,0.5,0,0
68970,True,0.37,0,0.5,0,0
68971,True,0.37,0,0.5,0,0
68972,True,0.37,0,0.5,0,0
68973,True,0.37,1,0.5,1,1
68974,False,0.37,0,0.0,0,1
68975,True,0.37,0,0.5,0,0
68976,False,0.37,0,0.0,0,1
68977,True,0.37,0,0.5,0,0
68978,True,0.37,1,0.5,1,1
68979,True,0.37,1,0.5,1,1
68980,False,0.37,1,0.0,1,0
68981,True,0.37,0,0.5,0,0
68982,True,0.37,0,0.5,0,0
68983,False,0.37,1,0.0,1,0
68984,False,0.37,1,0.0,1,0
68985,True,0.37,0,0.5,0,0
68986,True,0.37,1,0.5,1,1
68987,False,0.37,1,0.0,1,0
68988,False,0.37,0,0.0,0,1
68989,False,0.37,0,0.0,0,1
68990,True,0.37,0,0.5,0,0
68991,False,0.37,1,0.0,1,0
68992,True,0.37,0,0.5,0,0
68993,False,0.37,1,0.0,1,0
68994,False,0.37,0,0.0,0,1
68995,False,0.37,1,0.0,1,0
68996,True,0.37,0,0.5,0,0
68997,True,0.37,1,0.5,1,1
68998,False,0.37,1,0.0,1,0
68999,False,0.37,1,0.0,1,0
69000,True,0.24,0,0.5,0,0
69001,True,0.24,0,0.5,0,0
69002,True,0.24,0,0.5,0,0
69003,True,0.24,0,0.5,0,0
69004,True,0.24,0,0.5,0,0
69005,True,0.24,0,0.5,0,0
69006,True,0.24,0,0.5,0,0
69007,False,0.24,0,0.0,0,1
69008,True,0.24,0,0.5,0,0
69009,True,0.24,0,0.5,0,0
69010,True,0.24,0,0.5,0,0
69011,False,0.24,1,0.0,1,0
69012,False,0.24,1,0.0,1,0
69013,True,0.24,0,0.5,0,0
69014,True,0.24,0,0.5,0,0
69015,True,0.24,0,0.5,0,0
69016,True,0.24,0,0.5,0,0
69017,False,0.24,1,0.0,1,0
69018,False,0.24,1,0.0,1,0
69019,True,0.24,0,0.5,0,0
69020,True,0.24,0,0.5,0,0
69021,False,0.24,0,0.0,0,1
69022,True,0.24,1,0.5,1,1
69023,True,0.24,0,0.5,0,0
69024,True,0.24,0,0.5,0,0
69025,False,0.24,0,0.0,0,1
69026,True,0.24,0,0.5,0,0
69027,True,0.24,0,0.5,0,0
69028,True,0.24,0,0.5,0,0
69029,False,0.24,1,0.0,1,0
69030,True,0.24,0,0.5,0,0
69031,True,0.24,0,0.5,0,0
69032,True,0.24,0,0.5,0,0
69033,True,0.24,0,0.5,0,0
69034,True,0.24,0,0.5,0,0
69035,True,0.24,0,0.5,0,0
69036,True,0.24,1,0.5,1,1
69037,False,0.24,1,0.0,1,0
69038,True,0.24,1,0.5,1,1
69039,True,0.24,0,0.5,0,0
69040,True,0.24,0,0.5,0,0
69041,False,0.24,1,0.0,1,0
69042,True,0.24,0,0.5,0,0
69043,True,0.24,0,0.5,0,0
69044,True,0.24,0,0.5,0,0
69045,True,0.24,0,0.5,0,0
69046,False,0.24,0,0.0,0,1
69047,True,0.24,0,0.5,0,0
69048,True,0.24,0,0.5,0,0
69049,True,0.24,0,0.5,0,0
69050,False,0.24,1,0.0,1,0
69051,True,0.24,0,0.5,0,0
69052,False,0.24,0,0.0,0,1
69053,False,0.24,1,0.0,1,0
69054,False,0.24,0,0.0,0,1
69055,False,0.24,0,0.0,0,1
69056,False,0.24,0,0.0,0,1
69057,False,0.24,0,0.0,0,1
69058,True,0.24,0,0.5,0,0
69059,True,0.24,0,0.5,0,0
69060,True,0.24,0,0.5,0,0
69061,True,0.24,0,0.5,0,0
69062,True,0.24,0,0.5,0,0
69063,False,0.24,0,0.0,0,1
69064,True,0.24,0,0.5,0,0
69065,False,0.24,1,0.0,1,0
69066,False,0.24,1,0.0,1,0
69067,True,0.24,0,0.5,0,0
69068,True,0.24,0,0.5,0,0
69069,False,0.24,1,0.0,1,0
69070,True,0.24,0,0.5,0,0
69071,True,0.24,0,0.5,0,0
69072,True,0.24,0,0.5,0,0
69073,True,0.24,0,0.5,0,0
69074,False,0.24,0,0.0,0,1
69075,True,0.24,0,0.5,0,0
69076,True,0.24,0,0.5,0,0
69077,True,0.24,0,0.5,0,0
69078,True,0.24,0,0.5,0,0
69079,False,0.24,0,0.0,0,1
69080,False,0.24,1,0.0,1,0
69081,True,0.24,0,0.5,0,0
69082,True,0.24,0,0.5,0,0
69083,False,0.24,1,0.0,1,0
69084,True,0.24,0,0.5,0,0
69085,True,0.24,0,0.5,0,0
69086,True,0.24,0,0.5,0,0
69087,True,0.24,0,0.5,0,0
69088,True,0.24,0,0.5,0,0
69089,False,0.24,1,0.0,1,0
69090,True,0.24,0,0.5,0,0
69091,True,0.24,0,0.5,0,0
69092,True,0.24,0,0.5,0,0
69093,True,0.24,0,0.5,0,0
69094,False,0.24,1,0.0,1,0
69095,True,0.24,0,0.5,0,0
69096,True,0.24,0,0.5,0,0
69097,False,0.24,0,0.0,0,1
69098,True,0.24,0,0.5,0,0
69099,True,0.24,0,0.5,0,0
69100,True,0.24,0,0.5,0,0
69101,False,0.24,1,0.0,1,0
69102,True,0.24,0,0.5,0,0
69103,True,0.24,0,0.5,0,0
69104,True,0.24,0,0.5,0,0
69105,False,0.24,0,0.0,0,1
69106,False,0.24,0,0.0,0,1
69107,False,0.24,1,0.0,1,0
69108,False,0.24,0,0.0,0,1
69109,True,0.24,0,0.5,0,0
69110,False,0.24,0,0.0,0,1
69111,False,0.24,1,0.0,1,0
69112,True,0.24,0,0.5,0,0
69113,True,0.24,0,0.5,0,0
69114,True,0.24,0,0.5,0,0
69115,True,0.24,0,0.5,0,0
69116,False,0.24,0,0.0,0,1
69117,True,0.24,0,0.5,0,0
69118,True,0.24,0,0.5,0,0
69119,True,0.24,0,0.5,0,0
69120,False,0.24,0,0.0,0,1
69121,True,0.24,0,0.5,0,0
69122,False,0.24,0,0.0,0,1
69123,True,0.24,0,0.5,0,0
69124,True,0.24,0,0.5,0,0
