,G,c1,c2,count,p1,p2,post,pre
40107,False,1,1,22,0.6,0.64,22,22.0
40108,False,1,1,22,0.6,0.64,22,22.0
40109,False,1,0,21,0.6,0.64,21,21.0
40110,True,0,0,20,0.6,0.64,20,21.24
40111,False,1,1,22,0.6,0.64,22,22.0
40112,False,0,1,21,0.6,0.64,21,21.0
40113,False,0,1,21,0.6,0.64,21,21.0
40114,False,1,1,22,0.6,0.64,22,22.0
40115,False,0,1,21,0.6,0.64,21,21.0
40116,False,1,1,22,0.6,0.64,22,22.0
40117,False,1,1,22,0.6,0.64,22,22.0
40118,False,1,1,22,0.6,0.64,22,22.0
40119,False,1,0,21,0.6,0.64,21,21.0
40120,False,0,1,21,0.6,0.64,21,21.0
40121,False,1,0,21,0.6,0.64,21,21.0
40122,False,0,1,21,0.6,0.64,21,21.0
40123,True,0,0,20,0.6,0.64,20,21.24
40124,False,0,1,21,0.6,0.64,21,21.0
40125,False,1,0,21,0.6,0.64,21,21.0
40126,False,1,1,22,0.6,0.64,22,22.0
40127,False,0,1,21,0.6,0.64,21,21.0
40128,False,0,1,21,0.6,0.64,21,21.0
40129,False,0,1,21,0.6,0.64,21,21.0
40130,False,1,1,22,0.6,0.64,22,22.0
40131,False,0,1,21,0.6,0.64,21,21.0
40132,True,0,0,20,0.6,0.64,20,21.24
40133,False,0,1,21,0.6,0.64,21,21.0
40134,False,1,1,22,0.6,0.64,22,22.0
40135,True,0,0,20,0.6,0.64,20,21.24
40136,True,0,0,20,0.6,0.64,20,21.24
40137,False,0,1,21,0.6,0.64,21,21.0
40138,False,1,1,22,0.6,0.64,22,22.0
40139,False,1,1,22,0.6,0.64,22,22.0
40140,True,0,0,20,0.6,0.64,20,21.24
40141,False,1,1,22,0.6,0.64,22,22.0
40142,False,1,0,21,0.6,0.64,21,21.0
40143,False,0,1,21,0.6,0.64,21,21.0
40144,False,1,0,21,0.6,0.64,21,21.0
40145,False,1,0,21,0.6,0.64,21,21.0
40146,True,0,0,20,0.6,0.64,20,21.24
40147,False,1,1,22,0.6,0.64,22,22.0
40148,False,1,1,22,0.6,0.64,22,22.0
40149,False,1,0,21,0.6,0.64,21,21.0
40150,False,1,1,22,0.6,0.64,22,22.0
40151,False,1,0,21,0.6,0.64,21,21.0
40152,False,1,1,22,0.6,0.64,22,22.0
40153,False,1,0,21,0.6,0.64,21,21.0
40154,False,1,0,21,0.6,0.64,21,21.0
40155,True,0,0,20,0.6,0.64,20,21.24
40156,False,1,0,21,0.6,0.64,21,21.0
40157,False,1,1,22,0.6,0.64,22,22.0
40158,False,1,1,22,0.6,0.64,22,22.0
40159,False,1,1,22,0.6,0.64,22,22.0
40160,False,0,1,21,0.6,0.64,21,21.0
40161,False,1,1,22,0.6,0.64,22,22.0
40162,False,1,1,22,0.6,0.64,22,22.0
40163,False,1,1,22,0.6,0.64,22,22.0
40164,False,0,1,21,0.6,0.64,21,21.0
40165,True,0,0,20,0.6,0.64,20,21.24
40166,False,1,0,21,0.6,0.64,21,21.0
40167,False,1,0,21,0.6,0.64,21,21.0
40168,False,0,1,21,0.6,0.64,21,21.0
40169,False,1,1,22,0.6,0.64,22,22.0
40170,True,0,0,20,0.6,0.64,20,21.24
40171,False,1,1,22,0.6,0.64,22,22.0
40172,False,0,1,21,0.6,0.64,21,21.0
40173,False,1,1,22,0.6,0.64,22,22.0
40174,False,1,0,21,0.6,0.64,21,21.0
40175,False,0,1,21,0.6,0.64,21,21.0
40176,False,1,0,21,0.6,0.64,21,21.0
40177,True,0,0,20,0.6,0.64,20,21.24
40178,True,0,0,20,0.6,0.64,20,21.24
40179,False,1,0,21,0.6,0.64,21,21.0
40180,False,1,1,22,0.6,0.64,22,22.0
40181,False,1,1,22,0.6,0.64,22,22.0
40182,False,1,1,22,0.6,0.64,22,22.0
40183,False,1,1,22,0.6,0.64,22,22.0
40184,False,1,1,22,0.6,0.64,22,22.0
40185,False,1,1,22,0.6,0.64,22,22.0
40186,False,1,1,22,0.6,0.64,22,22.0
40187,False,1,1,22,0.6,0.64,22,22.0
40188,False,1,1,22,0.6,0.64,22,22.0
40189,False,0,1,21,0.6,0.64,21,21.0
40190,False,0,1,21,0.6,0.64,21,21.0
40191,False,1,1,22,0.6,0.64,22,22.0
40192,False,0,1,21,0.6,0.64,21,21.0
40193,False,0,1,21,0.6,0.64,21,21.0
40194,False,1,0,21,0.6,0.64,21,21.0
40195,False,0,1,21,0.6,0.64,21,21.0
40196,False,0,1,21,0.6,0.64,21,21.0
40197,False,1,1,22,0.6,0.64,22,22.0
40198,False,1,1,22,0.6,0.64,22,22.0
40199,False,1,0,21,0.6,0.64,21,21.0
40200,False,0,1,21,0.6,0.64,21,21.0
40201,False,1,0,21,0.6,0.64,21,21.0
40202,False,1,1,22,0.6,0.64,22,22.0
40203,False,1,0,21,0.6,0.64,21,21.0
40204,True,0,0,20,0.6,0.64,20,21.24
40205,False,1,0,21,0.6,0.64,21,21.0
40206,False,1,0,21,0.6,0.64,21,21.0
40207,False,1,0,21,0.6,0.64,21,21.0
40208,False,1,0,21,0.6,0.64,21,21.0
40209,False,0,1,21,0.6,0.64,21,21.0
40210,False,0,1,21,0.6,0.64,21,21.0
40211,False,1,0,21,0.6,0.64,21,21.0
40212,False,1,1,22,0.6,0.64,22,22.0
40213,False,1,0,21,0.6,0.64,21,21.0
40214,False,1,0,21,0.6,0.64,21,21.0
40215,False,0,1,21,0.6,0.64,21,21.0
40216,False,1,0,21,0.6,0.64,21,21.0
40217,False,0,1,21,0.6,0.64,21,21.0
40218,False,1,1,22,0.6,0.64,22,22.0
40219,True,0,0,20,0.6,0.64,20,21.24
40220,True,0,0,20,0.6,0.64,20,21.24
40221,False,1,1,22,0.6,0.64,22,22.0
40222,True,0,0,20,0.6,0.64,20,21.24
40223,False,0,1,21,0.6,0.64,21,21.0
40224,False,1,1,22,0.6,0.64,22,22.0
40225,False,1,0,21,0.6,0.64,21,21.0
40226,False,0,1,21,0.6,0.64,21,21.0
40227,True,0,0,20,0.6,0.64,20,21.24
40228,False,0,1,21,0.6,0.64,21,21.0
40229,True,0,0,20,0.6,0.64,20,21.24
40230,False,1,0,21,0.6,0.64,21,21.0
40231,False,1,0,21,0.6,0.64,21,21.0
40232,False,1,1,22,0.6,0.64,22,22.0
40233,False,1,1,22,0.6,0.64,22,22.0
40234,False,1,1,22,0.6,0.64,22,22.0
40235,False,1,1,22,0.6,0.64,22,22.0
40236,False,1,1,22,0.6,0.64,22,22.0
40237,True,0,0,20,0.6,0.64,20,21.24
40238,False,1,1,22,0.6,0.64,22,22.0
40239,False,1,1,22,0.6,0.64,22,22.0
40240,False,1,1,22,0.6,0.64,22,22.0
40241,False,1,1,22,0.6,0.64,22,22.0
40242,False,1,1,22,0.6,0.64,22,22.0
40243,False,1,1,22,0.6,0.64,22,22.0
40244,False,0,1,21,0.6,0.64,21,21.0
40245,False,1,1,22,0.6,0.64,22,22.0
40246,False,0,1,21,0.6,0.64,21,21.0
40247,False,0,1,21,0.6,0.64,21,21.0
40248,False,1,0,21,0.6,0.64,21,21.0
40249,False,1,1,22,0.6,0.64,22,22.0
40250,False,0,1,21,0.6,0.64,21,21.0
40251,False,0,1,21,0.6,0.64,21,21.0
40252,False,1,1,22,0.6,0.64,22,22.0
40253,False,1,0,21,0.6,0.64,21,21.0
40254,False,1,1,22,0.6,0.64,22,22.0
40255,True,0,0,20,0.6,0.64,20,21.24
40256,False,0,1,21,0.6,0.64,21,21.0
40257,False,1,0,21,0.6,0.64,21,21.0
40258,False,1,1,22,0.6,0.64,22,22.0
40259,False,0,1,21,0.6,0.64,21,21.0
40260,False,1,1,22,0.6,0.64,22,22.0
40261,True,0,0,20,0.6,0.64,20,21.24
40262,False,1,1,22,0.6,0.64,22,22.0
40263,False,1,1,22,0.6,0.64,22,22.0
40264,False,0,1,21,0.6,0.64,21,21.0
40265,False,0,1,21,0.6,0.64,21,21.0
40266,False,1,0,21,0.6,0.64,21,21.0
40267,True,0,0,20,0.6,0.64,20,21.24
40268,False,1,0,21,0.6,0.64,21,21.0
40269,False,1,0,21,0.6,0.64,21,21.0
40270,True,0,0,20,0.6,0.64,20,21.24
40271,False,0,1,21,0.6,0.64,21,21.0
40272,False,1,0,21,0.6,0.64,21,21.0
40273,False,1,1,22,0.6,0.64,22,22.0
40274,True,0,0,20,0.6,0.64,20,21.24
40275,False,0,1,21,0.6,0.64,21,21.0
40276,False,1,1,22,0.6,0.64,22,22.0
40277,False,1,1,22,0.6,0.64,22,22.0
40278,False,1,1,22,0.6,0.64,22,22.0
40279,True,0,0,20,0.6,0.64,20,21.24
40280,False,1,1,22,0.6,0.64,22,22.0
40281,False,1,0,21,0.6,0.64,21,21.0
40282,False,0,1,21,0.6,0.64,21,21.0
40283,False,1,1,22,0.6,0.64,22,22.0
40284,False,1,1,22,0.6,0.64,22,22.0
40285,False,1,1,22,0.6,0.64,22,22.0
40286,False,0,1,21,0.6,0.64,21,21.0
40287,True,0,0,20,0.6,0.64,20,21.24
40288,True,0,0,20,0.6,0.64,20,21.24
40289,False,1,1,22,0.6,0.64,22,22.0
40290,False,1,1,22,0.6,0.64,22,22.0
40291,False,0,1,21,0.6,0.64,21,21.0
40292,True,0,0,20,0.6,0.64,20,21.24
40293,True,0,0,20,0.6,0.64,20,21.24
40294,False,1,1,22,0.6,0.64,22,22.0
40295,False,1,0,21,0.6,0.64,21,21.0
40296,False,1,0,21,0.6,0.64,21,21.0
40297,False,0,1,21,0.6,0.64,21,21.0
40298,False,1,1,22,0.6,0.64,22,22.0
40299,False,0,1,21,0.6,0.64,21,21.0
40300,False,1,1,22,0.6,0.64,22,22.0
40301,False,1,1,22,0.6,0.64,22,22.0
40302,False,1,1,22,0.6,0.64,22,22.0
40303,False,1,0,21,0.6,0.64,21,21.0
40304,False,1,0,21,0.6,0.64,21,21.0
40305,False,1,0,21,0.6,0.64,21,21.0
40306,False,0,1,21,0.6,0.64,21,21.0
40307,False,1,1,22,0.6,0.64,22,22.0
40308,False,1,1,22,0.6,0.64,22,22.0
40309,False,1,1,22,0.6,0.64,22,22.0
40310,False,1,1,22,0.6,0.64,22,22.0
40311,False,1,0,21,0.6,0.64,21,21.0
40312,False,1,1,22,0.6,0.64,22,22.0
40313,False,1,1,22,0.6,0.64,22,22.0
40314,False,1,0,21,0.6,0.64,21,21.0
40315,False,0,1,21,0.6,0.64,21,21.0
40316,True,0,0,20,0.6,0.64,20,21.24
40317,False,0,1,21,0.6,0.64,21,21.0
40318,False,1,1,22,0.6,0.64,22,22.0
40319,False,1,0,21,0.6,0.64,21,21.0
40320,False,1,1,22,0.6,0.64,22,22.0
40321,False,0,1,21,0.6,0.64,21,21.0
40322,False,0,1,21,0.6,0.64,21,21.0
40323,False,1,1,22,0.6,0.64,22,22.0
40324,False,0,1,21,0.6,0.64,21,21.0
40325,False,0,1,21,0.6,0.64,21,21.0
40326,False,1,0,21,0.6,0.64,21,21.0
40327,False,1,1,22,0.6,0.64,22,22.0
40328,False,1,1,22,0.6,0.64,22,22.0
40329,False,1,0,21,0.6,0.64,21,21.0
40330,False,1,0,21,0.6,0.64,21,21.0
40331,False,1,0,21,0.6,0.64,21,21.0
40332,False,1,1,22,0.6,0.64,22,22.0
40333,False,1,1,22,0.6,0.64,22,22.0
40334,True,0,0,20,0.6,0.64,20,21.24
40335,False,1,1,22,0.6,0.64,22,22.0
40336,False,0,1,21,0.6,0.64,21,21.0
40337,False,0,1,21,0.6,0.64,21,21.0
40338,False,1,1,22,0.6,0.64,22,22.0
40339,True,0,0,20,0.6,0.64,20,21.24
40340,False,1,0,21,0.6,0.64,21,21.0
40341,False,0,1,21,0.6,0.64,21,21.0
40342,False,1,1,22,0.6,0.64,22,22.0
40343,False,1,1,22,0.6,0.64,22,22.0
40344,False,1,0,21,0.6,0.64,21,21.0
40345,True,0,0,20,0.6,0.64,20,21.24
40346,False,1,0,21,0.6,0.64,21,21.0
40347,False,0,1,21,0.6,0.64,21,21.0
40348,False,1,0,21,0.6,0.64,21,21.0
40349,False,0,1,21,0.6,0.64,21,21.0
40350,False,1,1,22,0.6,0.64,22,22.0
40351,False,1,1,22,0.6,0.64,22,22.0
40352,False,1,0,21,0.6,0.64,21,21.0
40353,False,1,0,21,0.6,0.64,21,21.0
40354,False,1,1,22,0.6,0.64,22,22.0
40355,False,1,0,21,0.6,0.64,21,21.0
40356,False,1,1,22,0.6,0.64,22,22.0
40357,False,1,0,21,0.6,0.64,21,21.0
40358,False,1,1,22,0.6,0.64,22,22.0
40359,True,0,0,20,0.6,0.64,20,21.24
40360,False,0,1,21,0.6,0.64,21,21.0
40361,True,0,0,20,0.6,0.64,20,21.24
40362,False,0,1,21,0.6,0.64,21,21.0
40363,False,1,0,21,0.6,0.64,21,21.0
40364,True,0,0,20,0.6,0.64,20,21.24
40365,False,1,0,21,0.6,0.64,21,21.0
40366,False,1,1,22,0.6,0.64,22,22.0
40367,False,0,1,21,0.6,0.64,21,21.0
40368,True,0,0,20,0.6,0.64,20,21.24
40369,False,1,0,21,0.6,0.64,21,21.0
40370,True,0,0,20,0.6,0.64,20,21.24
40371,True,0,0,20,0.6,0.64,20,21.24
40372,False,1,0,21,0.6,0.64,21,21.0
40373,False,0,1,21,0.6,0.64,21,21.0
40374,False,1,0,21,0.6,0.64,21,21.0
40375,True,0,0,20,0.6,0.64,20,21.24
40376,False,1,1,22,0.6,0.64,22,22.0
40377,False,0,1,21,0.6,0.64,21,21.0
40378,False,1,1,22,0.6,0.64,22,22.0
40379,False,1,0,21,0.6,0.64,21,21.0
40380,False,1,0,21,0.6,0.64,21,21.0
40381,False,0,1,21,0.6,0.64,21,21.0
40382,False,1,1,22,0.6,0.64,22,22.0
40383,False,1,1,22,0.6,0.64,22,22.0
40384,False,1,0,21,0.6,0.64,21,21.0
40385,False,1,0,21,0.6,0.64,21,21.0
40386,True,0,0,20,0.6,0.64,20,21.24
40387,False,1,1,22,0.6,0.64,22,22.0
40388,False,0,1,21,0.6,0.64,21,21.0
40389,False,1,1,22,0.6,0.64,22,22.0
40390,False,0,1,21,0.6,0.64,21,21.0
40391,True,0,0,20,0.6,0.64,20,21.24
40392,False,0,1,21,0.6,0.64,21,21.0
40393,False,1,0,21,0.6,0.64,21,21.0
40394,False,1,0,21,0.6,0.64,21,21.0
40395,False,1,1,22,0.6,0.64,22,22.0
40396,False,0,1,21,0.6,0.64,21,21.0
40397,False,1,0,21,0.6,0.64,21,21.0
40398,True,0,0,20,0.6,0.64,20,21.24
40399,False,1,1,22,0.6,0.64,22,22.0
40400,False,1,1,22,0.6,0.64,22,22.0
40401,False,1,0,21,0.6,0.64,21,21.0
40402,False,1,1,22,0.6,0.64,22,22.0
40403,False,1,0,21,0.6,0.64,21,21.0
40404,False,1,1,22,0.6,0.64,22,22.0
40405,False,1,1,22,0.6,0.64,22,22.0
40406,True,0,0,20,0.6,0.64,20,21.24
40407,False,1,1,22,0.6,0.64,22,22.0
40408,False,0,1,21,0.6,0.64,21,21.0
40409,False,1,0,21,0.6,0.64,21,21.0
40410,True,0,0,20,0.6,0.64,20,21.24
40411,False,1,0,21,0.6,0.64,21,21.0
40412,False,1,1,22,0.6,0.64,22,22.0
40413,False,0,1,21,0.6,0.64,21,21.0
40414,False,1,1,22,0.6,0.64,22,22.0
40415,False,1,0,21,0.6,0.64,21,21.0
40416,False,1,1,22,0.6,0.64,22,22.0
40417,False,1,1,22,0.6,0.64,22,22.0
40418,True,0,0,20,0.6,0.64,20,21.24
40419,False,1,1,22,0.6,0.64,22,22.0
40420,False,1,0,21,0.6,0.64,21,21.0
40421,False,0,1,21,0.6,0.64,21,21.0
40422,True,0,0,20,0.6,0.64,20,21.24
40423,True,0,0,20,0.6,0.64,20,21.24
40424,False,1,0,21,0.6,0.64,21,21.0
40425,False,0,1,21,0.6,0.64,21,21.0
40426,False,1,0,21,0.6,0.64,21,21.0
40427,False,1,1,22,0.6,0.64,22,22.0
40428,False,1,1,22,0.6,0.64,22,22.0
40429,False,1,0,21,0.6,0.64,21,21.0
40430,False,1,1,22,0.6,0.64,22,22.0
40431,False,1,1,22,0.6,0.64,22,22.0
40432,False,0,1,21,0.6,0.64,21,21.0
40433,False,0,1,21,0.6,0.64,21,21.0
40434,False,1,0,21,0.6,0.64,21,21.0
40435,False,0,1,21,0.6,0.64,21,21.0
40436,False,1,1,22,0.6,0.64,22,22.0
40437,False,0,1,21,0.6,0.64,21,21.0
40438,False,1,1,22,0.6,0.64,22,22.0
40439,False,0,1,21,0.6,0.64,21,21.0
40440,False,1,1,22,0.6,0.64,22,22.0
40441,False,1,0,21,0.6,0.64,21,21.0
40442,False,1,1,22,0.6,0.64,22,22.0
40443,False,1,0,21,0.6,0.64,21,21.0
40444,False,1,1,22,0.6,0.64,22,22.0
40445,False,0,1,21,0.6,0.64,21,21.0
40446,False,1,0,21,0.6,0.64,21,21.0
40447,True,0,0,20,0.6,0.64,20,21.24
40448,False,0,1,21,0.6,0.64,21,21.0
40449,False,1,1,22,0.6,0.64,22,22.0
40450,False,1,0,21,0.6,0.64,21,21.0
40451,False,1,1,22,0.6,0.64,22,22.0
40452,False,0,1,21,0.6,0.64,21,21.0
40453,False,1,1,22,0.6,0.64,22,22.0
40454,False,1,0,21,0.6,0.64,21,21.0
40455,False,1,1,22,0.6,0.64,22,22.0
40456,False,1,1,22,0.6,0.64,22,22.0
40457,False,0,1,21,0.6,0.64,21,21.0
40458,False,1,1,22,0.6,0.64,22,22.0
40459,True,0,0,20,0.6,0.64,20,21.24
40460,False,1,0,21,0.6,0.64,21,21.0
40461,False,1,1,22,0.6,0.64,22,22.0
40462,False,1,0,21,0.6,0.64,21,21.0
40463,True,0,0,20,0.6,0.64,20,21.24
40464,False,0,1,21,0.6,0.64,21,21.0
40465,False,0,1,21,0.6,0.64,21,21.0
40466,False,1,1,22,0.6,0.64,22,22.0
40467,False,0,1,21,0.6,0.64,21,21.0
40468,True,0,0,20,0.6,0.64,20,21.24
40469,True,0,0,20,0.6,0.64,20,21.24
40470,True,0,0,20,0.6,0.64,20,21.24
40471,False,1,1,22,0.6,0.64,22,22.0
40472,False,1,1,22,0.6,0.64,22,22.0
40473,False,1,1,22,0.6,0.64,22,22.0
40474,False,1,1,22,0.6,0.64,22,22.0
40475,False,0,1,21,0.6,0.64,21,21.0
40476,False,1,0,21,0.6,0.64,21,21.0
40477,False,1,1,22,0.6,0.64,22,22.0
40478,False,1,1,22,0.6,0.64,22,22.0
40479,False,1,1,22,0.6,0.64,22,22.0
40480,True,0,0,20,0.6,0.64,20,21.24
40481,True,0,0,20,0.6,0.64,20,21.24
40482,True,0,0,20,0.6,0.64,20,21.24
40483,False,0,1,21,0.6,0.64,21,21.0
40484,False,0,1,21,0.6,0.64,21,21.0
40485,False,1,1,22,0.6,0.64,22,22.0
40486,False,1,1,22,0.6,0.64,22,22.0
40487,False,1,1,22,0.6,0.64,22,22.0
40488,False,1,1,22,0.6,0.64,22,22.0
40489,True,0,0,20,0.6,0.64,20,21.24
40490,False,1,1,22,0.6,0.64,22,22.0
40491,False,0,1,21,0.6,0.64,21,21.0
40492,False,1,1,22,0.6,0.64,22,22.0
40493,False,0,1,21,0.6,0.64,21,21.0
40494,True,0,0,20,0.6,0.64,20,21.24
40495,False,1,1,22,0.6,0.64,22,22.0
40496,False,1,1,22,0.6,0.64,22,22.0
40497,False,1,0,21,0.6,0.64,21,21.0
40498,False,1,0,21,0.6,0.64,21,21.0
40499,False,0,1,21,0.6,0.64,21,21.0
40500,False,1,0,14,0.78,0.63,14,14.0
40501,False,1,1,15,0.78,0.63,15,15.0
40502,False,0,1,14,0.78,0.63,14,14.0
40503,False,1,0,14,0.78,0.63,14,14.0
40504,False,1,0,14,0.78,0.63,14,14.0
40505,False,1,1,15,0.78,0.63,15,15.0
40506,False,1,1,15,0.78,0.63,15,15.0
40507,False,1,1,15,0.78,0.63,15,15.0
40508,False,1,1,15,0.78,0.63,15,15.0
40509,True,0,0,13,0.78,0.63,13,14.41
40510,False,1,1,15,0.78,0.63,15,15.0
40511,False,1,1,15,0.78,0.63,15,15.0
40512,False,1,1,15,0.78,0.63,15,15.0
40513,False,1,1,15,0.78,0.63,15,15.0
40514,False,1,1,15,0.78,0.63,15,15.0
40515,False,0,1,14,0.78,0.63,14,14.0
40516,False,0,1,14,0.78,0.63,14,14.0
40517,False,1,1,15,0.78,0.63,15,15.0
40518,False,1,0,14,0.78,0.63,14,14.0
40519,False,1,1,15,0.78,0.63,15,15.0
40520,False,1,1,15,0.78,0.63,15,15.0
40521,False,1,1,15,0.78,0.63,15,15.0
40522,False,1,0,14,0.78,0.63,14,14.0
40523,True,0,0,13,0.78,0.63,13,14.41
40524,False,1,1,15,0.78,0.63,15,15.0
40525,False,1,0,14,0.78,0.63,14,14.0
40526,False,0,1,14,0.78,0.63,14,14.0
40527,False,1,0,14,0.78,0.63,14,14.0
40528,False,0,1,14,0.78,0.63,14,14.0
40529,False,1,0,14,0.78,0.63,14,14.0
40530,True,0,0,13,0.78,0.63,13,14.41
40531,False,1,1,15,0.78,0.63,15,15.0
40532,False,1,0,14,0.78,0.63,14,14.0
40533,False,1,1,15,0.78,0.63,15,15.0
40534,False,1,0,14,0.78,0.63,14,14.0
40535,False,1,1,15,0.78,0.63,15,15.0
40536,False,1,1,15,0.78,0.63,15,15.0
40537,True,0,0,13,0.78,0.63,13,14.41
40538,False,1,1,15,0.78,0.63,15,15.0
40539,True,0,0,13,0.78,0.63,13,14.41
40540,False,1,1,15,0.78,0.63,15,15.0
40541,False,0,1,14,0.78,0.63,14,14.0
40542,False,1,0,14,0.78,0.63,14,14.0
40543,False,1,1,15,0.78,0.63,15,15.0
40544,False,1,1,15,0.78,0.63,15,15.0
40545,False,1,1,15,0.78,0.63,15,15.0
40546,False,1,0,14,0.78,0.63,14,14.0
40547,False,1,1,15,0.78,0.63,15,15.0
40548,False,1,1,15,0.78,0.63,15,15.0
40549,False,1,0,14,0.78,0.63,14,14.0
40550,False,1,1,15,0.78,0.63,15,15.0
40551,False,0,1,14,0.78,0.63,14,14.0
40552,False,1,1,15,0.78,0.63,15,15.0
40553,False,1,1,15,0.78,0.63,15,15.0
40554,False,0,1,14,0.78,0.63,14,14.0
40555,False,1,1,15,0.78,0.63,15,15.0
40556,False,1,1,15,0.78,0.63,15,15.0
40557,False,1,1,15,0.78,0.63,15,15.0
40558,False,1,1,15,0.78,0.63,15,15.0
40559,False,1,1,15,0.78,0.63,15,15.0
40560,False,1,1,15,0.78,0.63,15,15.0
40561,False,1,0,14,0.78,0.63,14,14.0
40562,False,0,1,14,0.78,0.63,14,14.0
40563,False,1,0,14,0.78,0.63,14,14.0
40564,False,1,1,15,0.78,0.63,15,15.0
40565,False,1,1,15,0.78,0.63,15,15.0
40566,False,1,1,15,0.78,0.63,15,15.0
40567,False,0,1,14,0.78,0.63,14,14.0
40568,False,1,1,15,0.78,0.63,15,15.0
40569,False,1,1,15,0.78,0.63,15,15.0
40570,False,0,1,14,0.78,0.63,14,14.0
40571,False,1,1,15,0.78,0.63,15,15.0
40572,False,1,0,14,0.78,0.63,14,14.0
40573,False,0,1,14,0.78,0.63,14,14.0
40574,False,1,1,15,0.78,0.63,15,15.0
40575,False,1,0,14,0.78,0.63,14,14.0
40576,False,1,0,14,0.78,0.63,14,14.0
40577,False,1,1,15,0.78,0.63,15,15.0
40578,False,1,1,15,0.78,0.63,15,15.0
40579,True,0,0,13,0.78,0.63,13,14.41
40580,False,1,1,15,0.78,0.63,15,15.0
40581,False,1,1,15,0.78,0.63,15,15.0
40582,False,0,1,14,0.78,0.63,14,14.0
40583,True,0,0,13,0.78,0.63,13,14.41
40584,False,1,1,15,0.78,0.63,15,15.0
40585,False,1,1,15,0.78,0.63,15,15.0
40586,False,1,1,15,0.78,0.63,15,15.0
40587,False,1,1,15,0.78,0.63,15,15.0
40588,False,1,1,15,0.78,0.63,15,15.0
40589,False,1,1,15,0.78,0.63,15,15.0
40590,False,1,0,14,0.78,0.63,14,14.0
40591,True,0,0,13,0.78,0.63,13,14.41
40592,False,1,0,14,0.78,0.63,14,14.0
40593,False,0,1,14,0.78,0.63,14,14.0
40594,False,1,1,15,0.78,0.63,15,15.0
40595,False,1,1,15,0.78,0.63,15,15.0
40596,False,1,0,14,0.78,0.63,14,14.0
40597,False,1,1,15,0.78,0.63,15,15.0
40598,False,1,1,15,0.78,0.63,15,15.0
40599,False,1,0,14,0.78,0.63,14,14.0
40600,False,1,0,14,0.78,0.63,14,14.0
40601,False,1,1,15,0.78,0.63,15,15.0
40602,False,1,1,15,0.78,0.63,15,15.0
40603,False,1,0,14,0.78,0.63,14,14.0
40604,False,1,0,14,0.78,0.63,14,14.0
40605,False,1,1,15,0.78,0.63,15,15.0
40606,False,0,1,14,0.78,0.63,14,14.0
40607,False,1,1,15,0.78,0.63,15,15.0
40608,False,1,0,14,0.78,0.63,14,14.0
40609,False,0,1,14,0.78,0.63,14,14.0
40610,False,1,1,15,0.78,0.63,15,15.0
40611,False,1,1,15,0.78,0.63,15,15.0
40612,False,1,1,15,0.78,0.63,15,15.0
40613,True,0,0,13,0.78,0.63,13,14.41
40614,False,1,1,15,0.78,0.63,15,15.0
40615,True,0,0,13,0.78,0.63,13,14.41
40616,False,1,1,15,0.78,0.63,15,15.0
40617,False,1,0,14,0.78,0.63,14,14.0
40618,False,0,1,14,0.78,0.63,14,14.0
40619,False,1,1,15,0.78,0.63,15,15.0
40620,False,1,0,14,0.78,0.63,14,14.0
40621,False,1,1,15,0.78,0.63,15,15.0
40622,False,1,0,14,0.78,0.63,14,14.0
40623,False,0,1,14,0.78,0.63,14,14.0
40624,False,1,1,15,0.78,0.63,15,15.0
40625,False,0,1,14,0.78,0.63,14,14.0
40626,False,0,1,14,0.78,0.63,14,14.0
40627,False,1,1,15,0.78,0.63,15,15.0
40628,False,0,1,14,0.78,0.63,14,14.0
40629,False,1,0,14,0.78,0.63,14,14.0
40630,False,1,1,15,0.78,0.63,15,15.0
40631,False,1,0,14,0.78,0.63,14,14.0
40632,False,1,0,14,0.78,0.63,14,14.0
40633,False,1,0,14,0.78,0.63,14,14.0
40634,False,1,0,14,0.78,0.63,14,14.0
40635,False,1,0,14,0.78,0.63,14,14.0
40636,False,1,1,15,0.78,0.63,15,15.0
40637,False,1,0,14,0.78,0.63,14,14.0
40638,False,1,0,14,0.78,0.63,14,14.0
40639,False,0,1,14,0.78,0.63,14,14.0
40640,False,1,0,14,0.78,0.63,14,14.0
40641,False,1,0,14,0.78,0.63,14,14.0
40642,False,1,1,15,0.78,0.63,15,15.0
40643,False,1,1,15,0.78,0.63,15,15.0
40644,False,1,1,15,0.78,0.63,15,15.0
40645,False,1,0,14,0.78,0.63,14,14.0
40646,True,0,0,13,0.78,0.63,13,14.41
40647,False,1,1,15,0.78,0.63,15,15.0
40648,False,1,1,15,0.78,0.63,15,15.0
40649,False,1,1,15,0.78,0.63,15,15.0
40650,False,1,0,14,0.78,0.63,14,14.0
40651,False,1,1,15,0.78,0.63,15,15.0
40652,False,0,1,14,0.78,0.63,14,14.0
40653,False,1,1,15,0.78,0.63,15,15.0
40654,False,1,1,15,0.78,0.63,15,15.0
40655,False,1,1,15,0.78,0.63,15,15.0
40656,False,1,1,15,0.78,0.63,15,15.0
40657,False,0,1,14,0.78,0.63,14,14.0
40658,False,1,1,15,0.78,0.63,15,15.0
40659,False,1,0,14,0.78,0.63,14,14.0
40660,False,1,1,15,0.78,0.63,15,15.0
40661,False,0,1,14,0.78,0.63,14,14.0
40662,False,1,1,15,0.78,0.63,15,15.0
40663,False,1,0,14,0.78,0.63,14,14.0
40664,False,1,0,14,0.78,0.63,14,14.0
40665,False,1,0,14,0.78,0.63,14,14.0
