,G,p,post,pre,x,y,z
42115,True,0.54,39,39,39,21,1
42116,True,0.54,39,39,39,21,1
42117,False,0.54,18,18,18,21,0
42118,False,0.54,18,18,18,21,0
42119,True,0.54,39,39,39,21,1
42120,True,0.54,39,39,39,21,1
42121,False,0.54,18,18,18,21,0
42122,True,0.54,39,39,39,21,1
42123,True,0.54,39,39,39,21,1
42124,True,0.54,39,39,39,21,1
42125,False,0.54,18,18,18,21,0
42126,False,0.54,18,18,18,21,0
42127,True,0.54,39,39,39,21,1
42128,False,0.54,18,18,18,21,0
42129,True,0.54,39,39,39,21,1
42130,True,0.54,39,39,39,21,1
42131,False,0.54,18,18,18,21,0
42132,True,0.54,39,39,39,21,1
42133,True,0.54,39,39,39,21,1
42134,False,0.54,18,18,18,21,0
42135,True,0.54,39,39,39,21,1
42136,True,0.54,39,39,39,21,1
42137,True,0.54,39,39,39,21,1
42138,False,0.54,18,18,18,21,0
42139,True,0.54,39,39,39,21,1
42140,False,0.54,18,18,18,21,0
42141,False,0.54,18,18,18,21,0
42142,False,0.54,18,18,18,21,0
42143,True,0.54,39,39,39,21,1
42144,False,0.54,18,18,18,21,0
42145,True,0.54,39,39,39,21,1
42146,False,0.54,18,18,18,21,0
42147,False,0.54,18,18,18,21,0
42148,True,0.54,39,39,39,21,1
42149,False,0.54,18,18,18,21,0
42150,False,0.54,18,18,18,21,0
42151,False,0.54,18,18,18,21,0
42152,False,0.54,18,18,18,21,0
42153,True,0.54,39,39,39,21,1
42154,False,0.54,18,18,18,21,0
42155,True,0.54,39,39,39,21,1
42156,True,0.54,39,39,39,21,1
42157,True,0.54,39,39,39,21,1
42158,True,0.54,39,39,39,21,1
42159,False,0.54,18,18,18,21,0
42160,False,0.54,18,18,18,21,0
42161,True,0.54,39,39,39,21,1
42162,True,0.54,39,39,39,21,1
42163,False,0.54,18,18,18,21,0
42164,False,0.54,18,18,18,21,0
42165,False,0.54,18,18,18,21,0
42166,True,0.54,39,39,39,21,1
42167,True,0.54,39,39,39,21,1
42168,False,0.54,18,18,18,21,0
42169,False,0.54,18,18,18,21,0
42170,True,0.54,39,39,39,21,1
42171,False,0.54,18,18,18,21,0
42172,True,0.54,39,39,39,21,1
42173,False,0.54,18,18,18,21,0
42174,False,0.54,18,18,18,21,0
42175,True,0.54,39,39,39,21,1
42176,True,0.54,39,39,39,21,1
42177,True,0.54,39,39,39,21,1
42178,False,0.54,18,18,18,21,0
42179,True,0.54,39,39,39,21,1
42180,False,0.54,18,18,18,21,0
42181,False,0.54,18,18,18,21,0
42182,True,0.54,39,39,39,21,1
42183,True,0.54,39,39,39,21,1
42184,False,0.54,18,18,18,21,0
42185,False,0.54,18,18,18,21,0
42186,True,0.54,39,39,39,21,1
42187,False,0.54,18,18,18,21,0
42188,True,0.54,39,39,39,21,1
42189,True,0.54,39,39,39,21,1
42190,False,0.54,18,18,18,21,0
42191,False,0.54,18,18,18,21,0
42192,True,0.54,39,39,39,21,1
42193,True,0.54,39,39,39,21,1
42194,True,0.54,39,39,39,21,1
42195,True,0.54,39,39,39,21,1
42196,True,0.54,39,39,39,21,1
42197,True,0.54,39,39,39,21,1
42198,False,0.54,18,18,18,21,0
42199,False,0.54,18,18,18,21,0
42200,True,0.54,39,39,39,21,1
42201,True,0.54,39,39,39,21,1
42202,True,0.54,39,39,39,21,1
42203,False,0.54,18,18,18,21,0
42204,True,0.54,39,39,39,21,1
42205,True,0.54,39,39,39,21,1
42206,True,0.54,39,39,39,21,1
42207,False,0.54,18,18,18,21,0
42208,False,0.54,18,18,18,21,0
42209,True,0.54,39,39,39,21,1
42210,True,0.54,39,39,39,21,1
42211,False,0.54,18,18,18,21,0
42212,True,0.54,39,39,39,21,1
42213,True,0.54,39,39,39,21,1
42214,True,0.54,39,39,39,21,1
42215,True,0.54,39,39,39,21,1
42216,True,0.54,39,39,39,21,1
42217,False,0.54,18,18,18,21,0
42218,False,0.54,18,18,18,21,0
42219,False,0.54,18,18,18,21,0
42220,False,0.54,18,18,18,21,0
42221,False,0.54,18,18,18,21,0
42222,False,0.54,18,18,18,21,0
42223,True,0.54,39,39,39,21,1
42224,True,0.54,39,39,39,21,1
42225,False,0.54,18,18,18,21,0
42226,True,0.54,39,39,39,21,1
42227,True,0.54,39,39,39,21,1
42228,False,0.54,18,18,18,21,0
42229,True,0.54,39,39,39,21,1
42230,True,0.54,39,39,39,21,1
42231,False,0.54,18,18,18,21,0
42232,False,0.54,18,18,18,21,0
42233,False,0.54,18,18,18,21,0
42234,False,0.54,18,18,18,21,0
42235,False,0.54,18,18,18,21,0
42236,False,0.54,18,18,18,21,0
42237,True,0.54,39,39,39,21,1
42238,False,0.54,18,18,18,21,0
42239,False,0.54,18,18,18,21,0
42240,True,0.54,39,39,39,21,1
42241,True,0.54,39,39,39,21,1
42242,True,0.54,39,39,39,21,1
42243,False,0.54,18,18,18,21,0
42244,False,0.54,18,18,18,21,0
42245,False,0.54,18,18,18,21,0
42246,False,0.54,18,18,18,21,0
42247,True,0.54,39,39,39,21,1
42248,True,0.54,39,39,39,21,1
42249,False,0.54,18,18,18,21,0
42250,False,0.54,18,18,18,21,0
42251,False,0.54,18,18,18,21,0
42252,False,0.54,18,18,18,21,0
42253,True,0.54,39,39,39,21,1
42254,False,0.54,18,18,18,21,0
42255,False,0.54,18,18,18,21,0
42256,False,0.54,18,18,18,21,0
42257,False,0.54,18,18,18,21,0
42258,False,0.54,18,18,18,21,0
42259,True,0.54,39,39,39,21,1
42260,True,0.54,39,39,39,21,1
42261,False,0.54,18,18,18,21,0
42262,False,0.54,18,18,18,21,0
42263,True,0.54,39,39,39,21,1
42264,False,0.54,18,18,18,21,0
42265,True,0.54,39,39,39,21,1
42266,False,0.54,18,18,18,21,0
42267,False,0.54,18,18,18,21,0
42268,True,0.54,39,39,39,21,1
42269,True,0.54,39,39,39,21,1
42270,True,0.54,39,39,39,21,1
42271,True,0.54,39,39,39,21,1
42272,False,0.54,18,18,18,21,0
42273,False,0.54,18,18,18,21,0
42274,False,0.54,18,18,18,21,0
42275,False,0.54,18,18,18,21,0
42276,True,0.54,39,39,39,21,1
42277,False,0.54,18,18,18,21,0
42278,True,0.54,39,39,39,21,1
42279,True,0.54,39,39,39,21,1
42280,False,0.54,18,18,18,21,0
42281,False,0.54,18,18,18,21,0
42282,True,0.54,39,39,39,21,1
42283,True,0.54,39,39,39,21,1
42284,True,0.54,39,39,39,21,1
42285,True,0.54,39,39,39,21,1
42286,True,0.54,39,39,39,21,1
42287,False,0.54,18,18,18,21,0
42288,True,0.54,39,39,39,21,1
42289,True,0.54,39,39,39,21,1
42290,False,0.54,18,18,18,21,0
42291,True,0.54,39,39,39,21,1
42292,True,0.54,39,39,39,21,1
42293,False,0.54,18,18,18,21,0
42294,False,0.54,18,18,18,21,0
42295,False,0.54,18,18,18,21,0
42296,False,0.54,18,18,18,21,0
42297,True,0.54,39,39,39,21,1
42298,False,0.54,18,18,18,21,0
42299,True,0.54,39,39,39,21,1
42300,True,0.54,39,39,39,21,1
42301,False,0.54,18,18,18,21,0
42302,True,0.54,39,39,39,21,1
42303,True,0.54,39,39,39,21,1
42304,False,0.54,18,18,18,21,0
42305,False,0.54,18,18,18,21,0
42306,False,0.54,18,18,18,21,0
42307,False,0.54,18,18,18,21,0
42308,True,0.54,39,39,39,21,1
42309,False,0.54,18,18,18,21,0
42310,True,0.54,39,39,39,21,1
42311,False,0.54,18,18,18,21,0
42312,False,0.54,18,18,18,21,0
42313,True,0.54,39,39,39,21,1
42314,False,0.54,18,18,18,21,0
42315,False,0.54,18,18,18,21,0
42316,False,0.54,18,18,18,21,0
42317,False,0.54,18,18,18,21,0
42318,False,0.54,18,18,18,21,0
42319,False,0.54,18,18,18,21,0
42320,False,0.54,18,18,18,21,0
42321,False,0.54,18,18,18,21,0
42322,False,0.54,18,18,18,21,0
42323,True,0.54,39,39,39,21,1
42324,True,0.54,39,39,39,21,1
42325,False,0.54,18,18,18,21,0
42326,False,0.54,18,18,18,21,0
42327,True,0.54,39,39,39,21,1
42328,False,0.54,18,18,18,21,0
42329,False,0.54,18,18,18,21,0
42330,False,0.54,18,18,18,21,0
42331,True,0.54,39,39,39,21,1
42332,True,0.54,39,39,39,21,1
42333,True,0.54,39,39,39,21,1
42334,False,0.54,18,18,18,21,0
42335,True,0.54,39,39,39,21,1
42336,False,0.54,18,18,18,21,0
42337,True,0.54,39,39,39,21,1
42338,True,0.54,39,39,39,21,1
42339,True,0.54,39,39,39,21,1
42340,True,0.54,39,39,39,21,1
42341,False,0.54,18,18,18,21,0
42342,True,0.54,39,39,39,21,1
42343,True,0.54,39,39,39,21,1
42344,True,0.54,39,39,39,21,1
42345,False,0.54,18,18,18,21,0
42346,True,0.54,39,39,39,21,1
42347,False,0.54,18,18,18,21,0
42348,False,0.54,18,18,18,21,0
42349,False,0.54,18,18,18,21,0
42350,False,0.54,18,18,18,21,0
42351,False,0.54,18,18,18,21,0
42352,True,0.54,39,39,39,21,1
42353,False,0.54,18,18,18,21,0
42354,True,0.54,39,39,39,21,1
42355,False,0.54,18,18,18,21,0
42356,True,0.54,39,39,39,21,1
42357,False,0.54,18,18,18,21,0
42358,True,0.54,39,39,39,21,1
42359,True,0.54,39,39,39,21,1
42360,True,0.54,39,39,39,21,1
42361,False,0.54,18,18,18,21,0
42362,False,0.54,18,18,18,21,0
42363,True,0.54,39,39,39,21,1
42364,True,0.54,39,39,39,21,1
42365,False,0.54,18,18,18,21,0
42366,False,0.54,18,18,18,21,0
42367,False,0.54,18,18,18,21,0
42368,False,0.54,18,18,18,21,0
42369,True,0.54,39,39,39,21,1
42370,True,0.54,39,39,39,21,1
42371,True,0.54,39,39,39,21,1
42372,True,0.54,39,39,39,21,1
42373,True,0.54,39,39,39,21,1
42374,False,0.54,18,18,18,21,0
42375,False,0.54,18,18,18,21,0
42376,False,0.54,18,18,18,21,0
42377,False,0.54,18,18,18,21,0
42378,True,0.54,39,39,39,21,1
42379,True,0.54,39,39,39,21,1
42380,True,0.54,39,39,39,21,1
42381,False,0.54,18,18,18,21,0
42382,False,0.54,18,18,18,21,0
42383,False,0.54,18,18,18,21,0
42384,True,0.54,39,39,39,21,1
42385,False,0.54,18,18,18,21,0
42386,False,0.54,18,18,18,21,0
42387,True,0.54,39,39,39,21,1
42388,True,0.54,39,39,39,21,1
42389,False,0.54,18,18,18,21,0
42390,False,0.54,18,18,18,21,0
42391,True,0.54,39,39,39,21,1
42392,False,0.54,18,18,18,21,0
42393,True,0.54,39,39,39,21,1
42394,True,0.54,39,39,39,21,1
42395,True,0.54,39,39,39,21,1
42396,True,0.54,39,39,39,21,1
42397,False,0.54,18,18,18,21,0
42398,True,0.54,39,39,39,21,1
42399,True,0.54,39,39,39,21,1
42400,False,0.54,18,18,18,21,0
42401,False,0.54,18,18,18,21,0
42402,False,0.54,18,18,18,21,0
42403,True,0.54,39,39,39,21,1
42404,False,0.54,18,18,18,21,0
42405,True,0.54,39,39,39,21,1
42406,False,0.54,18,18,18,21,0
42407,False,0.54,18,18,18,21,0
42408,False,0.54,18,18,18,21,0
42409,False,0.54,18,18,18,21,0
42410,False,0.54,18,18,18,21,0
42411,True,0.54,39,39,39,21,1
42412,False,0.54,18,18,18,21,0
42413,False,0.54,18,18,18,21,0
42414,True,0.54,39,39,39,21,1
42415,False,0.54,18,18,18,21,0
42416,False,0.54,18,18,18,21,0
42417,True,0.54,39,39,39,21,1
42418,False,0.54,18,18,18,21,0
42419,True,0.54,39,39,39,21,1
42420,False,0.54,18,18,18,21,0
42421,False,0.54,18,18,18,21,0
42422,True,0.54,39,39,39,21,1
42423,False,0.54,18,18,18,21,0
42424,False,0.54,18,18,18,21,0
42425,False,0.54,18,18,18,21,0
42426,True,0.54,39,39,39,21,1
42427,True,0.54,39,39,39,21,1
42428,False,0.54,18,18,18,21,0
42429,True,0.54,39,39,39,21,1
42430,True,0.54,39,39,39,21,1
42431,True,0.54,39,39,39,21,1
42432,True,0.54,39,39,39,21,1
42433,True,0.54,39,39,39,21,1
42434,False,0.54,18,18,18,21,0
42435,False,0.54,18,18,18,21,0
42436,False,0.54,18,18,18,21,0
42437,True,0.54,39,39,39,21,1
42438,True,0.54,39,39,39,21,1
42439,True,0.54,39,39,39,21,1
42440,False,0.54,18,18,18,21,0
42441,True,0.54,39,39,39,21,1
42442,False,0.54,18,18,18,21,0
42443,False,0.54,18,18,18,21,0
42444,False,0.54,18,18,18,21,0
42445,False,0.54,18,18,18,21,0
42446,False,0.54,18,18,18,21,0
42447,False,0.54,18,18,18,21,0
42448,False,0.54,18,18,18,21,0
42449,False,0.54,18,18,18,21,0
42450,True,0.54,39,39,39,21,1
42451,False,0.54,18,18,18,21,0
42452,True,0.54,39,39,39,21,1
42453,False,0.54,18,18,18,21,0
42454,False,0.54,18,18,18,21,0
42455,False,0.54,18,18,18,21,0
42456,True,0.54,39,39,39,21,1
42457,False,0.54,18,18,18,21,0
42458,True,0.54,39,39,39,21,1
42459,False,0.54,18,18,18,21,0
42460,True,0.54,39,39,39,21,1
42461,False,0.54,18,18,18,21,0
42462,False,0.54,18,18,18,21,0
42463,False,0.54,18,18,18,21,0
42464,True,0.54,39,39,39,21,1
42465,False,0.54,18,18,18,21,0
42466,True,0.54,39,39,39,21,1
42467,True,0.54,39,39,39,21,1
42468,False,0.54,18,18,18,21,0
42469,True,0.54,39,39,39,21,1
42470,False,0.54,18,18,18,21,0
42471,True,0.54,39,39,39,21,1
42472,True,0.54,39,39,39,21,1
42473,True,0.54,39,39,39,21,1
42474,True,0.54,39,39,39,21,1
42475,False,0.54,18,18,18,21,0
42476,False,0.54,18,18,18,21,0
42477,True,0.54,39,39,39,21,1
42478,False,0.54,18,18,18,21,0
42479,True,0.54,39,39,39,21,1
42480,False,0.54,18,18,18,21,0
42481,True,0.54,39,39,39,21,1
42482,False,0.54,18,18,18,21,0
42483,False,0.54,18,18,18,21,0
42484,True,0.54,39,39,39,21,1
42485,False,0.54,18,18,18,21,0
42486,False,0.54,18,18,18,21,0
42487,True,0.54,39,39,39,21,1
42488,False,0.54,18,18,18,21,0
42489,False,0.54,18,18,18,21,0
42490,True,0.54,39,39,39,21,1
42491,True,0.54,39,39,39,21,1
42492,False,0.54,18,18,18,21,0
42493,False,0.54,18,18,18,21,0
42494,False,0.54,18,18,18,21,0
42495,False,0.54,18,18,18,21,0
42496,True,0.54,39,39,39,21,1
42497,False,0.54,18,18,18,21,0
42498,True,0.54,39,39,39,21,1
42499,False,0.54,18,18,18,21,0
42500,False,0.55,16,16,16,15,0
42501,True,0.55,31,31,31,15,1
42502,True,0.55,31,31,31,15,1
42503,True,0.55,31,31,31,15,1
42504,False,0.55,16,16,16,15,0
42505,False,0.55,16,16,16,15,0
42506,False,0.55,16,16,16,15,0
42507,True,0.55,31,31,31,15,1
42508,False,0.55,16,16,16,15,0
42509,True,0.55,31,31,31,15,1
42510,False,0.55,16,16,16,15,0
42511,False,0.55,16,16,16,15,0
42512,False,0.55,16,16,16,15,0
42513,True,0.55,31,31,31,15,1
42514,False,0.55,16,16,16,15,0
42515,True,0.55,31,31,31,15,1
42516,True,0.55,31,31,31,15,1
42517,True,0.55,31,31,31,15,1
42518,False,0.55,16,16,16,15,0
42519,False,0.55,16,16,16,15,0
42520,True,0.55,31,31,31,15,1
42521,False,0.55,16,16,16,15,0
42522,True,0.55,31,31,31,15,1
42523,True,0.55,31,31,31,15,1
42524,False,0.55,16,16,16,15,0
42525,False,0.55,16,16,16,15,0
42526,False,0.55,16,16,16,15,0
42527,True,0.55,31,31,31,15,1
42528,False,0.55,16,16,16,15,0
42529,True,0.55,31,31,31,15,1
42530,False,0.55,16,16,16,15,0
42531,False,0.55,16,16,16,15,0
42532,False,0.55,16,16,16,15,0
42533,True,0.55,31,31,31,15,1
42534,True,0.55,31,31,31,15,1
42535,False,0.55,16,16,16,15,0
42536,False,0.55,16,16,16,15,0
42537,False,0.55,16,16,16,15,0
42538,False,0.55,16,16,16,15,0
42539,False,0.55,16,16,16,15,0
42540,False,0.55,16,16,16,15,0
42541,False,0.55,16,16,16,15,0
42542,False,0.55,16,16,16,15,0
42543,False,0.55,16,16,16,15,0
42544,False,0.55,16,16,16,15,0
42545,False,0.55,16,16,16,15,0
42546,True,0.55,31,31,31,15,1
42547,True,0.55,31,31,31,15,1
42548,False,0.55,16,16,16,15,0
42549,False,0.55,16,16,16,15,0
42550,False,0.55,16,16,16,15,0
42551,True,0.55,31,31,31,15,1
42552,True,0.55,31,31,31,15,1
42553,False,0.55,16,16,16,15,0
42554,True,0.55,31,31,31,15,1
42555,True,0.55,31,31,31,15,1
42556,True,0.55,31,31,31,15,1
42557,False,0.55,16,16,16,15,0
42558,True,0.55,31,31,31,15,1
42559,False,0.55,16,16,16,15,0
42560,False,0.55,16,16,16,15,0
42561,False,0.55,16,16,16,15,0
42562,False,0.55,16,16,16,15,0
42563,False,0.55,16,16,16,15,0
42564,True,0.55,31,31,31,15,1
42565,True,0.55,31,31,31,15,1
42566,False,0.55,16,16,16,15,0
42567,False,0.55,16,16,16,15,0
42568,True,0.55,31,31,31,15,1
42569,True,0.55,31,31,31,15,1
42570,True,0.55,31,31,31,15,1
42571,False,0.55,16,16,16,15,0
42572,False,0.55,16,16,16,15,0
42573,True,0.55,31,31,31,15,1
42574,True,0.55,31,31,31,15,1
42575,False,0.55,16,16,16,15,0
42576,False,0.55,16,16,16,15,0
42577,True,0.55,31,31,31,15,1
42578,True,0.55,31,31,31,15,1
42579,True,0.55,31,31,31,15,1
42580,True,0.55,31,31,31,15,1
42581,False,0.55,16,16,16,15,0
42582,False,0.55,16,16,16,15,0
42583,False,0.55,16,16,16,15,0
42584,False,0.55,16,16,16,15,0
42585,True,0.55,31,31,31,15,1
42586,True,0.55,31,31,31,15,1
42587,False,0.55,16,16,16,15,0
42588,False,0.55,16,16,16,15,0
42589,False,0.55,16,16,16,15,0
42590,False,0.55,16,16,16,15,0
42591,False,0.55,16,16,16,15,0
42592,False,0.55,16,16,16,15,0
42593,False,0.55,16,16,16,15,0
42594,False,0.55,16,16,16,15,0
42595,False,0.55,16,16,16,15,0
42596,False,0.55,16,16,16,15,0
42597,True,0.55,31,31,31,15,1
42598,True,0.55,31,31,31,15,1
42599,False,0.55,16,16,16,15,0
42600,False,0.55,16,16,16,15,0
42601,False,0.55,16,16,16,15,0
42602,True,0.55,31,31,31,15,1
42603,False,0.55,16,16,16,15,0
42604,True,0.55,31,31,31,15,1
42605,True,0.55,31,31,31,15,1
42606,False,0.55,16,16,16,15,0
42607,True,0.55,31,31,31,15,1
42608,True,0.55,31,31,31,15,1
42609,True,0.55,31,31,31,15,1
42610,False,0.55,16,16,16,15,0
42611,True,0.55,31,31,31,15,1
42612,False,0.55,16,16,16,15,0
42613,False,0.55,16,16,16,15,0
42614,True,0.55,31,31,31,15,1
42615,True,0.55,31,31,31,15,1
42616,True,0.55,31,31,31,15,1
42617,False,0.55,16,16,16,15,0
42618,True,0.55,31,31,31,15,1
42619,True,0.55,31,31,31,15,1
42620,True,0.55,31,31,31,15,1
42621,True,0.55,31,31,31,15,1
42622,True,0.55,31,31,31,15,1
42623,True,0.55,31,31,31,15,1
42624,False,0.55,16,16,16,15,0
42625,False,0.55,16,16,16,15,0
42626,True,0.55,31,31,31,15,1
42627,False,0.55,16,16,16,15,0
42628,True,0.55,31,31,31,15,1
42629,True,0.55,31,31,31,15,1
42630,False,0.55,16,16,16,15,0
42631,True,0.55,31,31,31,15,1
42632,False,0.55,16,16,16,15,0
42633,False,0.55,16,16,16,15,0
42634,False,0.55,16,16,16,15,0
42635,True,0.55,31,31,31,15,1
42636,True,0.55,31,31,31,15,1
42637,False,0.55,16,16,16,15,0
42638,False,0.55,16,16,16,15,0
42639,True,0.55,31,31,31,15,1
42640,False,0.55,16,16,16,15,0
42641,True,0.55,31,31,31,15,1
42642,False,0.55,16,16,16,15,0
42643,True,0.55,31,31,31,15,1
42644,True,0.55,31,31,31,15,1
42645,True,0.55,31,31,31,15,1
42646,True,0.55,31,31,31,15,1
42647,False,0.55,16,16,16,15,0
42648,False,0.55,16,16,16,15,0
42649,True,0.55,31,31,31,15,1
42650,False,0.55,16,16,16,15,0
42651,True,0.55,31,31,31,15,1
42652,False,0.55,16,16,16,15,0
42653,False,0.55,16,16,16,15,0
42654,True,0.55,31,31,31,15,1
42655,True,0.55,31,31,31,15,1
42656,False,0.55,16,16,16,15,0
42657,True,0.55,31,31,31,15,1
42658,False,0.55,16,16,16,15,0
42659,False,0.55,16,16,16,15,0
42660,False,0.55,16,16,16,15,0
42661,False,0.55,16,16,16,15,0
42662,False,0.55,16,16,16,15,0
42663,False,0.55,16,16,16,15,0
42664,True,0.55,31,31,31,15,1
42665,True,0.55,31,31,31,15,1
42666,True,0.55,31,31,31,15,1
42667,False,0.55,16,16,16,15,0
42668,True,0.55,31,31,31,15,1
42669,False,0.55,16,16,16,15,0
42670,True,0.55,31,31,31,15,1
42671,False,0.55,16,16,16,15,0
42672,False,0.55,16,16,16,15,0
42673,False,0.55,16,16,16,15,0
42674,False,0.55,16,16,16,15,0
42675,True,0.55,31,31,31,15,1
42676,False,0.55,16,16,16,15,0
42677,True,0.55,31,31,31,15,1
42678,False,0.55,16,16,16,15,0
42679,False,0.55,16,16,16,15,0
42680,False,0.55,16,16,16,15,0
42681,False,0.55,16,16,16,15,0
42682,False,0.55,16,16,16,15,0
42683,True,0.55,31,31,31,15,1
42684,False,0.55,16,16,16,15,0
42685,False,0.55,16,16,16,15,0
42686,False,0.55,16,16,16,15,0
42687,True,0.55,31,31,31,15,1
42688,True,0.55,31,31,31,15,1
42689,False,0.55,16,16,16,15,0
42690,False,0.55,16,16,16,15,0
42691,True,0.55,31,31,31,15,1
42692,False,0.55,16,16,16,15,0
42693,False,0.55,16,16,16,15,0
42694,False,0.55,16,16,16,15,0
42695,True,0.55,31,31,31,15,1
42696,True,0.55,31,31,31,15,1
42697,True,0.55,31,31,31,15,1
42698,False,0.55,16,16,16,15,0
42699,False,0.55,16,16,16,15,0
42700,True,0.55,31,31,31,15,1
42701,False,0.55,16,16,16,15,0
42702,False,0.55,16,16,16,15,0
42703,True,0.55,31,31,31,15,1
42704,False,0.55,16,16,16,15,0
42705,True,0.55,31,31,31,15,1
42706,True,0.55,31,31,31,15,1
42707,False,0.55,16,16,16,15,0
42708,False,0.55,16,16,16,15,0
42709,True,0.55,31,31,31,15,1
42710,True,0.55,31,31,31,15,1
42711,True,0.55,31,31,31,15,1
42712,False,0.55,16,16,16,15,0
42713,True,0.55,31,31,31,15,1
42714,False,0.55,16,16,16,15,0
42715,True,0.55,31,31,31,15,1
42716,False,0.55,16,16,16,15,0
42717,False,0.55,16,16,16,15,0
42718,True,0.55,31,31,31,15,1
42719,False,0.55,16,16,16,15,0
42720,False,0.55,16,16,16,15,0
42721,True,0.55,31,31,31,15,1
42722,False,0.55,16,16,16,15,0
42723,False,0.55,16,16,16,15,0
42724,False,0.55,16,16,16,15,0
42725,False,0.55,16,16,16,15,0
42726,True,0.55,31,31,31,15,1
42727,True,0.55,31,31,31,15,1
42728,False,0.55,16,16,16,15,0
42729,True,0.55,31,31,31,15,1
42730,True,0.55,31,31,31,15,1
42731,False,0.55,16,16,16,15,0
42732,True,0.55,31,31,31,15,1
42733,False,0.55,16,16,16,15,0
42734,False,0.55,16,16,16,15,0
42735,True,0.55,31,31,31,15,1
42736,True,0.55,31,31,31,15,1
42737,True,0.55,31,31,31,15,1
42738,False,0.55,16,16,16,15,0
42739,True,0.55,31,31,31,15,1
42740,False,0.55,16,16,16,15,0
42741,False,0.55,16,16,16,15,0
42742,False,0.55,16,16,16,15,0
42743,False,0.55,16,16,16,15,0
42744,False,0.55,16,16,16,15,0
42745,False,0.55,16,16,16,15,0
42746,True,0.55,31,31,31,15,1
42747,True,0.55,31,31,31,15,1
42748,True,0.55,31,31,31,15,1
42749,False,0.55,16,16,16,15,0
42750,False,0.55,16,16,16,15,0
42751,False,0.55,16,16,16,15,0
42752,True,0.55,31,31,31,15,1
42753,False,0.55,16,16,16,15,0
42754,True,0.55,31,31,31,15,1
42755,False,0.55,16,16,16,15,0
42756,True,0.55,31,31,31,15,1
42757,True,0.55,31,31,31,15,1
42758,True,0.55,31,31,31,15,1
42759,False,0.55,16,16,16,15,0
42760,True,0.55,31,31,31,15,1
42761,False,0.55,16,16,16,15,0
42762,True,0.55,31,31,31,15,1
42763,True,0.55,31,31,31,15,1
42764,True,0.55,31,31,31,15,1
42765,False,0.55,16,16,16,15,0
42766,True,0.55,31,31,31,15,1
42767,False,0.55,16,16,16,15,0
42768,False,0.55,16,16,16,15,0
42769,True,0.55,31,31,31,15,1
42770,False,0.55,16,16,16,15,0
42771,True,0.55,31,31,31,15,1
42772,True,0.55,31,31,31,15,1
42773,True,0.55,31,31,31,15,1
42774,True,0.55,31,31,31,15,1
42775,True,0.55,31,31,31,15,1
42776,True,0.55,31,31,31,15,1
42777,True,0.55,31,31,31,15,1
42778,True,0.55,31,31,31,15,1
42779,True,0.55,31,31,31,15,1
42780,True,0.55,31,31,31,15,1
42781,True,0.55,31,31,31,15,1
42782,True,0.55,31,31,31,15,1
42783,False,0.55,16,16,16,15,0
42784,True,0.55,31,31,31,15,1
42785,True,0.55,31,31,31,15,1
42786,True,0.55,31,31,31,15,1
42787,True,0.55,31,31,31,15,1
42788,True,0.55,31,31,31,15,1
42789,False,0.55,16,16,16,15,0
42790,True,0.55,31,31,31,15,1
42791,False,0.55,16,16,16,15,0
42792,True,0.55,31,31,31,15,1
42793,True,0.55,31,31,31,15,1
42794,False,0.55,16,16,16,15,0
42795,True,0.55,31,31,31,15,1
42796,False,0.55,16,16,16,15,0
42797,True,0.55,31,31,31,15,1
42798,True,0.55,31,31,31,15,1
42799,True,0.55,31,31,31,15,1
42800,False,0.55,16,16,16,15,0
42801,False,0.55,16,16,16,15,0
42802,True,0.55,31,31,31,15,1
42803,False,0.55,16,16,16,15,0
42804,True,0.55,31,31,31,15,1
42805,False,0.55,16,16,16,15,0
42806,True,0.55,31,31,31,15,1
42807,False,0.55,16,16,16,15,0
42808,False,0.55,16,16,16,15,0
42809,False,0.55,16,16,16,15,0
42810,False,0.55,16,16,16,15,0
42811,True,0.55,31,31,31,15,1
42812,False,0.55,16,16,16,15,0
42813,False,0.55,16,16,16,15,0
42814,True,0.55,31,31,31,15,1
42815,False,0.55,16,16,16,15,0
42816,False,0.55,16,16,16,15,0
42817,True,0.55,31,31,31,15,1
42818,False,0.55,16,16,16,15,0
42819,False,0.55,16,16,16,15,0
42820,False,0.55,16,16,16,15,0
42821,False,0.55,16,16,16,15,0
42822,False,0.55,16,16,16,15,0
42823,False,0.55,16,16,16,15,0
42824,False,0.55,16,16,16,15,0
42825,True,0.55,31,31,31,15,1
42826,True,0.55,31,31,31,15,1
42827,False,0.55,16,16,16,15,0
42828,True,0.55,31,31,31,15,1
42829,False,0.55,16,16,16,15,0
42830,False,0.55,16,16,16,15,0
42831,False,0.55,16,16,16,15,0
42832,True,0.55,31,31,31,15,1
42833,False,0.55,16,16,16,15,0
42834,False,0.55,16,16,16,15,0
42835,True,0.55,31,31,31,15,1
42836,False,0.55,16,16,16,15,0
42837,True,0.55,31,31,31,15,1
42838,False,0.55,16,16,16,15,0
42839,False,0.55,16,16,16,15,0
42840,False,0.55,16,16,16,15,0
42841,False,0.55,16,16,16,15,0
42842,True,0.55,31,31,31,15,1
42843,True,0.55,31,31,31,15,1
42844,False,0.55,16,16,16,15,0
42845,True,0.55,31,31,31,15,1
42846,True,0.55,31,31,31,15,1
42847,True,0.55,31,31,31,15,1
42848,False,0.55,16,16,16,15,0
42849,True,0.55,31,31,31,15,1
42850,False,0.55,16,16,16,15,0
