,G,post,pre,x,y,z
46929,True,21,21,7,14,21
46930,True,21,21,5,14,21
46931,True,21,21,7,14,21
46932,True,21,21,7,14,21
46933,True,21,21,5,14,21
46934,True,21,21,7,14,21
46935,True,21,21,5,14,21
46936,True,21,21,5,14,21
46937,True,21,21,5,14,21
46938,True,21,21,5,14,21
46939,True,21,21,7,14,21
46940,True,21,21,7,14,21
46941,True,21,21,7,14,21
46942,True,21,21,5,14,21
46943,True,21,21,7,14,21
46944,True,21,21,7,14,21
46945,True,21,21,7,14,21
46946,True,21,21,5,14,21
46947,True,21,21,7,14,21
46948,True,21,21,5,14,21
46949,True,21,21,7,14,21
46950,True,21,21,7,14,21
46951,True,21,21,7,14,21
46952,True,21,21,5,14,21
46953,True,21,21,5,14,21
46954,True,21,21,5,14,21
46955,True,21,21,5,14,21
46956,True,21,21,5,14,21
46957,True,21,21,5,14,21
46958,True,21,21,7,14,21
46959,True,21,21,7,14,21
46960,True,21,21,7,14,21
46961,True,21,21,7,14,21
46962,True,21,21,5,14,21
46963,True,21,21,5,14,21
46964,True,21,21,7,14,21
46965,True,21,21,7,14,21
46966,True,21,21,7,14,21
46967,True,21,21,7,14,21
46968,True,21,21,5,14,21
46969,True,21,21,7,14,21
46970,True,21,21,7,14,21
46971,True,21,21,7,14,21
46972,True,21,21,7,14,21
46973,True,21,21,5,14,21
46974,True,21,21,5,14,21
46975,True,21,21,5,14,21
46976,True,21,21,7,14,21
46977,True,21,21,5,14,21
46978,True,21,21,7,14,21
46979,True,21,21,7,14,21
46980,True,21,21,5,14,21
46981,True,21,21,5,14,21
46982,True,21,21,5,14,21
46983,True,21,21,5,14,21
46984,True,21,21,7,14,21
46985,True,21,21,7,14,21
46986,True,21,21,5,14,21
46987,True,21,21,7,14,21
46988,True,21,21,7,14,21
46989,True,21,21,7,14,21
46990,True,21,21,5,14,21
46991,True,21,21,7,14,21
46992,True,21,21,5,14,21
46993,True,21,21,7,14,21
46994,True,21,21,7,14,21
46995,True,21,21,7,14,21
46996,True,21,21,5,14,21
46997,True,21,21,7,14,21
46998,True,21,21,7,14,21
46999,True,21,21,5,14,21
47000,True,18,18,13,16,18
47001,True,18,18,13,16,18
47002,True,18,18,15,16,18
47003,True,18,18,13,16,18
47004,True,18,18,13,16,18
47005,True,18,18,13,16,18
47006,True,18,18,13,16,18
47007,True,18,18,15,16,18
47008,True,18,18,15,16,18
47009,True,18,18,15,16,18
47010,True,18,18,15,16,18
47011,True,18,18,13,16,18
47012,True,18,18,13,16,18
47013,True,18,18,15,16,18
47014,True,18,18,13,16,18
47015,True,18,18,15,16,18
47016,True,18,18,15,16,18
47017,True,18,18,15,16,18
47018,True,18,18,13,16,18
47019,True,18,18,13,16,18
47020,True,18,18,13,16,18
47021,True,18,18,15,16,18
47022,True,18,18,15,16,18
47023,True,18,18,13,16,18
47024,True,18,18,15,16,18
47025,True,18,18,15,16,18
47026,True,18,18,13,16,18
47027,True,18,18,13,16,18
47028,True,18,18,13,16,18
47029,True,18,18,15,16,18
47030,True,18,18,13,16,18
47031,True,18,18,15,16,18
47032,True,18,18,15,16,18
47033,True,18,18,15,16,18
47034,True,18,18,13,16,18
47035,True,18,18,13,16,18
47036,True,18,18,13,16,18
47037,True,18,18,15,16,18
47038,True,18,18,15,16,18
47039,True,18,18,13,16,18
47040,True,18,18,13,16,18
47041,True,18,18,13,16,18
47042,True,18,18,15,16,18
47043,True,18,18,13,16,18
47044,True,18,18,15,16,18
47045,True,18,18,15,16,18
47046,True,18,18,13,16,18
47047,True,18,18,15,16,18
47048,True,18,18,15,16,18
47049,True,18,18,15,16,18
47050,True,18,18,15,16,18
47051,True,18,18,15,16,18
47052,True,18,18,15,16,18
47053,True,18,18,13,16,18
47054,True,18,18,13,16,18
47055,True,18,18,15,16,18
47056,True,18,18,13,16,18
47057,True,18,18,15,16,18
47058,True,18,18,15,16,18
47059,True,18,18,13,16,18
47060,True,18,18,13,16,18
47061,True,18,18,15,16,18
47062,True,18,18,15,16,18
47063,True,18,18,15,16,18
47064,True,18,18,13,16,18
47065,True,18,18,15,16,18
47066,True,18,18,15,16,18
47067,True,18,18,15,16,18
47068,True,18,18,13,16,18
47069,True,18,18,15,16,18
47070,True,18,18,15,16,18
47071,True,18,18,15,16,18
47072,True,18,18,13,16,18
47073,True,18,18,15,16,18
47074,True,18,18,13,16,18
47075,True,18,18,13,16,18
47076,True,18,18,13,16,18
47077,True,18,18,13,16,18
47078,True,18,18,13,16,18
47079,True,18,18,15,16,18
47080,True,18,18,13,16,18
47081,True,18,18,13,16,18
47082,True,18,18,15,16,18
47083,True,18,18,15,16,18
47084,True,18,18,15,16,18
47085,True,18,18,15,16,18
47086,True,18,18,15,16,18
47087,True,18,18,13,16,18
47088,True,18,18,13,16,18
47089,True,18,18,13,16,18
47090,True,18,18,13,16,18
47091,True,18,18,15,16,18
47092,True,18,18,13,16,18
47093,True,18,18,15,16,18
47094,True,18,18,13,16,18
47095,True,18,18,15,16,18
47096,True,18,18,15,16,18
47097,True,18,18,15,16,18
47098,True,18,18,15,16,18
47099,True,18,18,13,16,18
47100,True,18,18,13,16,18
47101,True,18,18,15,16,18
47102,True,18,18,15,16,18
47103,True,18,18,13,16,18
47104,True,18,18,13,16,18
47105,True,18,18,15,16,18
47106,True,18,18,15,16,18
47107,True,18,18,13,16,18
47108,True,18,18,13,16,18
47109,True,18,18,13,16,18
47110,True,18,18,13,16,18
47111,True,18,18,15,16,18
47112,True,18,18,13,16,18
47113,True,18,18,15,16,18
47114,True,18,18,15,16,18
47115,True,18,18,13,16,18
47116,True,18,18,15,16,18
47117,True,18,18,15,16,18
47118,True,18,18,15,16,18
47119,True,18,18,15,16,18
47120,True,18,18,13,16,18
47121,True,18,18,13,16,18
47122,True,18,18,13,16,18
47123,True,18,18,15,16,18
47124,True,18,18,13,16,18
47125,True,18,18,13,16,18
47126,True,18,18,15,16,18
47127,True,18,18,13,16,18
47128,True,18,18,15,16,18
47129,True,18,18,13,16,18
47130,True,18,18,15,16,18
47131,True,18,18,15,16,18
47132,True,18,18,13,16,18
47133,True,18,18,13,16,18
47134,True,18,18,15,16,18
47135,True,18,18,13,16,18
47136,True,18,18,13,16,18
47137,True,18,18,13,16,18
47138,True,18,18,13,16,18
47139,True,18,18,15,16,18
47140,True,18,18,13,16,18
47141,True,18,18,13,16,18
47142,True,18,18,15,16,18
47143,True,18,18,15,16,18
47144,True,18,18,13,16,18
47145,True,18,18,13,16,18
47146,True,18,18,15,16,18
47147,True,18,18,15,16,18
47148,True,18,18,13,16,18
47149,True,18,18,13,16,18
47150,True,18,18,15,16,18
47151,True,18,18,15,16,18
47152,True,18,18,15,16,18
47153,True,18,18,15,16,18
47154,True,18,18,13,16,18
47155,True,18,18,15,16,18
47156,True,18,18,15,16,18
47157,True,18,18,13,16,18
47158,True,18,18,13,16,18
47159,True,18,18,15,16,18
47160,True,18,18,13,16,18
47161,True,18,18,13,16,18
47162,True,18,18,15,16,18
47163,True,18,18,15,16,18
47164,True,18,18,15,16,18
47165,True,18,18,13,16,18
47166,True,18,18,15,16,18
47167,True,18,18,13,16,18
47168,True,18,18,15,16,18
47169,True,18,18,15,16,18
47170,True,18,18,15,16,18
47171,True,18,18,15,16,18
47172,True,18,18,15,16,18
47173,True,18,18,15,16,18
47174,True,18,18,15,16,18
47175,True,18,18,13,16,18
47176,True,18,18,15,16,18
47177,True,18,18,15,16,18
47178,True,18,18,15,16,18
47179,True,18,18,15,16,18
47180,True,18,18,13,16,18
47181,True,18,18,15,16,18
47182,True,18,18,13,16,18
47183,True,18,18,13,16,18
47184,True,18,18,15,16,18
47185,True,18,18,13,16,18
47186,True,18,18,15,16,18
47187,True,18,18,15,16,18
47188,True,18,18,15,16,18
47189,True,18,18,13,16,18
47190,True,18,18,15,16,18
47191,True,18,18,15,16,18
47192,True,18,18,15,16,18
47193,True,18,18,15,16,18
47194,True,18,18,15,16,18
47195,True,18,18,13,16,18
47196,True,18,18,13,16,18
47197,True,18,18,15,16,18
47198,True,18,18,13,16,18
47199,True,18,18,15,16,18
47200,True,18,18,15,16,18
47201,True,18,18,13,16,18
47202,True,18,18,15,16,18
47203,True,18,18,15,16,18
47204,True,18,18,13,16,18
47205,True,18,18,13,16,18
47206,True,18,18,13,16,18
47207,True,18,18,13,16,18
47208,True,18,18,15,16,18
47209,True,18,18,13,16,18
47210,True,18,18,13,16,18
47211,True,18,18,13,16,18
47212,True,18,18,15,16,18
47213,True,18,18,13,16,18
47214,True,18,18,15,16,18
47215,True,18,18,15,16,18
47216,True,18,18,15,16,18
47217,True,18,18,15,16,18
47218,True,18,18,13,16,18
47219,True,18,18,13,16,18
47220,True,18,18,13,16,18
47221,True,18,18,13,16,18
47222,True,18,18,15,16,18
47223,True,18,18,15,16,18
47224,True,18,18,15,16,18
47225,True,18,18,15,16,18
47226,True,18,18,15,16,18
47227,True,18,18,13,16,18
47228,True,18,18,15,16,18
47229,True,18,18,15,16,18
47230,True,18,18,13,16,18
47231,True,18,18,15,16,18
47232,True,18,18,13,16,18
47233,True,18,18,15,16,18
47234,True,18,18,15,16,18
47235,True,18,18,13,16,18
47236,True,18,18,15,16,18
47237,True,18,18,13,16,18
47238,True,18,18,15,16,18
47239,True,18,18,15,16,18
47240,True,18,18,13,16,18
47241,True,18,18,13,16,18
47242,True,18,18,15,16,18
47243,True,18,18,15,16,18
47244,True,18,18,15,16,18
47245,True,18,18,13,16,18
47246,True,18,18,15,16,18
47247,True,18,18,13,16,18
47248,True,18,18,13,16,18
47249,True,18,18,15,16,18
47250,True,18,18,13,16,18
47251,True,18,18,15,16,18
47252,True,18,18,13,16,18
47253,True,18,18,15,16,18
47254,True,18,18,15,16,18
47255,True,18,18,13,16,18
47256,True,18,18,15,16,18
47257,True,18,18,13,16,18
47258,True,18,18,15,16,18
47259,True,18,18,13,16,18
47260,True,18,18,15,16,18
47261,True,18,18,13,16,18
47262,True,18,18,15,16,18
47263,True,18,18,15,16,18
47264,True,18,18,15,16,18
47265,True,18,18,13,16,18
47266,True,18,18,15,16,18
47267,True,18,18,15,16,18
47268,True,18,18,13,16,18
47269,True,18,18,13,16,18
47270,True,18,18,13,16,18
47271,True,18,18,15,16,18
47272,True,18,18,15,16,18
47273,True,18,18,13,16,18
47274,True,18,18,13,16,18
47275,True,18,18,13,16,18
47276,True,18,18,15,16,18
47277,True,18,18,15,16,18
47278,True,18,18,13,16,18
47279,True,18,18,13,16,18
47280,True,18,18,15,16,18
47281,True,18,18,13,16,18
47282,True,18,18,13,16,18
47283,True,18,18,13,16,18
47284,True,18,18,13,16,18
47285,True,18,18,13,16,18
47286,True,18,18,13,16,18
47287,True,18,18,13,16,18
47288,True,18,18,13,16,18
47289,True,18,18,13,16,18
47290,True,18,18,13,16,18
47291,True,18,18,13,16,18
47292,True,18,18,15,16,18
47293,True,18,18,15,16,18
47294,True,18,18,13,16,18
47295,True,18,18,15,16,18
47296,True,18,18,13,16,18
47297,True,18,18,15,16,18
47298,True,18,18,15,16,18
47299,True,18,18,13,16,18
47300,True,18,18,15,16,18
47301,True,18,18,15,16,18
47302,True,18,18,15,16,18
47303,True,18,18,13,16,18
47304,True,18,18,13,16,18
47305,True,18,18,13,16,18
47306,True,18,18,15,16,18
47307,True,18,18,13,16,18
47308,True,18,18,13,16,18
47309,True,18,18,15,16,18
47310,True,18,18,13,16,18
47311,True,18,18,13,16,18
47312,True,18,18,15,16,18
47313,True,18,18,15,16,18
47314,True,18,18,15,16,18
47315,True,18,18,13,16,18
47316,True,18,18,13,16,18
47317,True,18,18,15,16,18
47318,True,18,18,13,16,18
47319,True,18,18,13,16,18
47320,True,18,18,15,16,18
47321,True,18,18,15,16,18
47322,True,18,18,15,16,18
47323,True,18,18,13,16,18
47324,True,18,18,15,16,18
47325,True,18,18,15,16,18
47326,True,18,18,13,16,18
47327,True,18,18,15,16,18
47328,True,18,18,13,16,18
47329,True,18,18,15,16,18
47330,True,18,18,13,16,18
47331,True,18,18,15,16,18
47332,True,18,18,15,16,18
47333,True,18,18,15,16,18
47334,True,18,18,15,16,18
47335,True,18,18,13,16,18
47336,True,18,18,13,16,18
47337,True,18,18,13,16,18
47338,True,18,18,15,16,18
47339,True,18,18,15,16,18
47340,True,18,18,15,16,18
47341,True,18,18,15,16,18
47342,True,18,18,15,16,18
47343,True,18,18,13,16,18
47344,True,18,18,13,16,18
47345,True,18,18,13,16,18
47346,True,18,18,13,16,18
47347,True,18,18,13,16,18
47348,True,18,18,13,16,18
47349,True,18,18,13,16,18
47350,True,18,18,13,16,18
47351,True,18,18,15,16,18
47352,True,18,18,15,16,18
47353,True,18,18,15,16,18
47354,True,18,18,13,16,18
47355,True,18,18,15,16,18
47356,True,18,18,13,16,18
47357,True,18,18,15,16,18
47358,True,18,18,13,16,18
47359,True,18,18,13,16,18
47360,True,18,18,15,16,18
47361,True,18,18,13,16,18
47362,True,18,18,15,16,18
47363,True,18,18,15,16,18
47364,True,18,18,15,16,18
47365,True,18,18,13,16,18
47366,True,18,18,15,16,18
47367,True,18,18,13,16,18
47368,True,18,18,13,16,18
47369,True,18,18,15,16,18
47370,True,18,18,15,16,18
47371,True,18,18,15,16,18
47372,True,18,18,13,16,18
47373,True,18,18,15,16,18
47374,True,18,18,15,16,18
47375,True,18,18,15,16,18
47376,True,18,18,13,16,18
47377,True,18,18,13,16,18
47378,True,18,18,13,16,18
47379,True,18,18,15,16,18
47380,True,18,18,13,16,18
47381,True,18,18,13,16,18
47382,True,18,18,15,16,18
47383,True,18,18,15,16,18
47384,True,18,18,13,16,18
47385,True,18,18,15,16,18
47386,True,18,18,13,16,18
47387,True,18,18,15,16,18
47388,True,18,18,13,16,18
47389,True,18,18,13,16,18
47390,True,18,18,13,16,18
47391,True,18,18,15,16,18
47392,True,18,18,15,16,18
47393,True,18,18,15,16,18
47394,True,18,18,15,16,18
47395,True,18,18,13,16,18
47396,True,18,18,15,16,18
47397,True,18,18,15,16,18
47398,True,18,18,15,16,18
47399,True,18,18,13,16,18
47400,True,18,18,15,16,18
47401,True,18,18,13,16,18
47402,True,18,18,13,16,18
47403,True,18,18,13,16,18
47404,True,18,18,13,16,18
47405,True,18,18,13,16,18
47406,True,18,18,15,16,18
47407,True,18,18,13,16,18
47408,True,18,18,13,16,18
47409,True,18,18,13,16,18
47410,True,18,18,15,16,18
47411,True,18,18,15,16,18
47412,True,18,18,15,16,18
47413,True,18,18,15,16,18
47414,True,18,18,15,16,18
47415,True,18,18,13,16,18
47416,True,18,18,15,16,18
47417,True,18,18,15,16,18
47418,True,18,18,13,16,18
47419,True,18,18,13,16,18
47420,True,18,18,15,16,18
47421,True,18,18,13,16,18
47422,True,18,18,13,16,18
47423,True,18,18,13,16,18
47424,True,18,18,13,16,18
47425,True,18,18,15,16,18
47426,True,18,18,15,16,18
47427,True,18,18,15,16,18
47428,True,18,18,15,16,18
47429,True,18,18,13,16,18
47430,True,18,18,13,16,18
47431,True,18,18,15,16,18
47432,True,18,18,15,16,18
47433,True,18,18,15,16,18
47434,True,18,18,15,16,18
47435,True,18,18,15,16,18
47436,True,18,18,15,16,18
47437,True,18,18,13,16,18
47438,True,18,18,13,16,18
47439,True,18,18,13,16,18
47440,True,18,18,13,16,18
47441,True,18,18,13,16,18
47442,True,18,18,15,16,18
47443,True,18,18,15,16,18
47444,True,18,18,15,16,18
47445,True,18,18,15,16,18
47446,True,18,18,15,16,18
47447,True,18,18,13,16,18
47448,True,18,18,15,16,18
47449,True,18,18,15,16,18
47450,True,18,18,15,16,18
47451,True,18,18,13,16,18
47452,True,18,18,15,16,18
47453,True,18,18,13,16,18
47454,True,18,18,15,16,18
47455,True,18,18,13,16,18
47456,True,18,18,13,16,18
47457,True,18,18,15,16,18
47458,True,18,18,13,16,18
47459,True,18,18,15,16,18
47460,True,18,18,15,16,18
47461,True,18,18,15,16,18
47462,True,18,18,13,16,18
47463,True,18,18,15,16,18
47464,True,18,18,15,16,18
47465,True,18,18,15,16,18
47466,True,18,18,15,16,18
47467,True,18,18,13,16,18
47468,True,18,18,15,16,18
47469,True,18,18,13,16,18
47470,True,18,18,15,16,18
47471,True,18,18,15,16,18
47472,True,18,18,15,16,18
47473,True,18,18,13,16,18
47474,True,18,18,13,16,18
47475,True,18,18,13,16,18
47476,True,18,18,15,16,18
47477,True,18,18,13,16,18
47478,True,18,18,15,16,18
47479,True,18,18,13,16,18
47480,True,18,18,15,16,18
47481,True,18,18,15,16,18
47482,True,18,18,15,16,18
47483,True,18,18,15,16,18
47484,True,18,18,15,16,18
47485,True,18,18,15,16,18
47486,True,18,18,13,16,18
47487,True,18,18,13,16,18
47488,True,18,18,15,16,18
47489,True,18,18,13,16,18
47490,True,18,18,13,16,18
47491,True,18,18,13,16,18
47492,True,18,18,13,16,18
47493,True,18,18,13,16,18
47494,True,18,18,15,16,18
47495,True,18,18,13,16,18
47496,True,18,18,13,16,18
47497,True,18,18,13,16,18
47498,True,18,18,15,16,18
47499,True,18,18,13,16,18
47500,True,6,6,7,11,6
47501,True,6,6,7,11,6
47502,True,6,6,7,11,6
47503,True,6,6,5,11,6
47504,True,6,6,5,11,6
47505,True,6,6,5,11,6
47506,True,6,6,7,11,6
47507,True,6,6,7,11,6
47508,True,6,6,5,11,6
47509,True,6,6,5,11,6
47510,True,6,6,5,11,6
47511,True,6,6,5,11,6
47512,True,6,6,7,11,6
47513,True,6,6,7,11,6
47514,True,6,6,7,11,6
47515,True,6,6,7,11,6
47516,True,6,6,5,11,6
47517,True,6,6,5,11,6
47518,True,6,6,7,11,6
47519,True,6,6,7,11,6
47520,True,6,6,7,11,6
47521,True,6,6,5,11,6
47522,True,6,6,5,11,6
47523,True,6,6,5,11,6
47524,True,6,6,5,11,6
47525,True,6,6,7,11,6
47526,True,6,6,7,11,6
47527,True,6,6,5,11,6
47528,True,6,6,5,11,6
47529,True,6,6,5,11,6
47530,True,6,6,7,11,6
47531,True,6,6,5,11,6
47532,True,6,6,7,11,6
47533,True,6,6,5,11,6
47534,True,6,6,7,11,6
47535,True,6,6,5,11,6
47536,True,6,6,7,11,6
47537,True,6,6,7,11,6
47538,True,6,6,7,11,6
47539,True,6,6,5,11,6
47540,True,6,6,7,11,6
47541,True,6,6,5,11,6
47542,True,6,6,5,11,6
47543,True,6,6,7,11,6
47544,True,6,6,5,11,6
47545,True,6,6,7,11,6
47546,True,6,6,5,11,6
47547,True,6,6,5,11,6
47548,True,6,6,7,11,6
47549,True,6,6,7,11,6
47550,True,6,6,5,11,6
47551,True,6,6,7,11,6
47552,True,6,6,7,11,6
47553,True,6,6,5,11,6
47554,True,6,6,5,11,6
47555,True,6,6,7,11,6
47556,True,6,6,7,11,6
47557,True,6,6,7,11,6
47558,True,6,6,7,11,6
47559,True,6,6,7,11,6
47560,True,6,6,7,11,6
47561,True,6,6,7,11,6
47562,True,6,6,7,11,6
47563,True,6,6,5,11,6
47564,True,6,6,5,11,6
47565,True,6,6,5,11,6
47566,True,6,6,5,11,6
47567,True,6,6,5,11,6
47568,True,6,6,5,11,6
47569,True,6,6,5,11,6
47570,True,6,6,7,11,6
47571,True,6,6,7,11,6
47572,True,6,6,5,11,6
47573,True,6,6,5,11,6
47574,True,6,6,7,11,6
47575,True,6,6,5,11,6
47576,True,6,6,7,11,6
47577,True,6,6,7,11,6
47578,True,6,6,7,11,6
47579,True,6,6,5,11,6
47580,True,6,6,7,11,6
47581,True,6,6,7,11,6
47582,True,6,6,7,11,6
47583,True,6,6,7,11,6
47584,True,6,6,7,11,6
47585,True,6,6,5,11,6
47586,True,6,6,7,11,6
47587,True,6,6,7,11,6
47588,True,6,6,5,11,6
47589,True,6,6,7,11,6
47590,True,6,6,7,11,6
47591,True,6,6,7,11,6
47592,True,6,6,5,11,6
47593,True,6,6,5,11,6
47594,True,6,6,7,11,6
47595,True,6,6,5,11,6
47596,True,6,6,7,11,6
47597,True,6,6,5,11,6
47598,True,6,6,7,11,6
47599,True,6,6,7,11,6
47600,True,6,6,7,11,6
47601,True,6,6,5,11,6
47602,True,6,6,7,11,6
47603,True,6,6,7,11,6
47604,True,6,6,5,11,6
47605,True,6,6,5,11,6
47606,True,6,6,5,11,6
47607,True,6,6,7,11,6
47608,True,6,6,5,11,6
47609,True,6,6,7,11,6
47610,True,6,6,5,11,6
47611,True,6,6,7,11,6
47612,True,6,6,7,11,6
47613,True,6,6,5,11,6
47614,True,6,6,7,11,6
47615,True,6,6,5,11,6
47616,True,6,6,7,11,6
47617,True,6,6,5,11,6
47618,True,6,6,5,11,6
47619,True,6,6,5,11,6
47620,True,6,6,5,11,6
47621,True,6,6,7,11,6
47622,True,6,6,7,11,6
47623,True,6,6,5,11,6
47624,True,6,6,5,11,6
47625,True,6,6,7,11,6
47626,True,6,6,7,11,6
47627,True,6,6,5,11,6
47628,True,6,6,7,11,6
47629,True,6,6,5,11,6
47630,True,6,6,7,11,6
47631,True,6,6,5,11,6
47632,True,6,6,5,11,6
47633,True,6,6,5,11,6
47634,True,6,6,5,11,6
47635,True,6,6,5,11,6
47636,True,6,6,7,11,6
47637,True,6,6,7,11,6
47638,True,6,6,7,11,6
47639,True,6,6,5,11,6
47640,True,6,6,7,11,6
47641,True,6,6,7,11,6
47642,True,6,6,7,11,6
47643,True,6,6,7,11,6
47644,True,6,6,7,11,6
47645,True,6,6,5,11,6
47646,True,6,6,7,11,6
47647,True,6,6,5,11,6
47648,True,6,6,5,11,6
47649,True,6,6,7,11,6
47650,True,6,6,7,11,6
47651,True,6,6,5,11,6
47652,True,6,6,7,11,6
47653,True,6,6,7,11,6
47654,True,6,6,7,11,6
47655,True,6,6,5,11,6
47656,True,6,6,5,11,6
47657,True,6,6,5,11,6
47658,True,6,6,5,11,6
47659,True,6,6,5,11,6
47660,True,6,6,5,11,6
47661,True,6,6,7,11,6
47662,True,6,6,7,11,6
47663,True,6,6,5,11,6
47664,True,6,6,7,11,6
47665,True,6,6,7,11,6
47666,True,6,6,7,11,6
47667,True,6,6,5,11,6
47668,True,6,6,5,11,6
47669,True,6,6,7,11,6
47670,True,6,6,5,11,6
47671,True,6,6,7,11,6
47672,True,6,6,7,11,6
47673,True,6,6,5,11,6
47674,True,6,6,5,11,6
47675,True,6,6,7,11,6
47676,True,6,6,5,11,6
47677,True,6,6,5,11,6
47678,True,6,6,5,11,6
47679,True,6,6,5,11,6
47680,True,6,6,5,11,6
47681,True,6,6,7,11,6
47682,True,6,6,7,11,6
47683,True,6,6,5,11,6
47684,True,6,6,7,11,6
47685,True,6,6,7,11,6
47686,True,6,6,5,11,6
47687,True,6,6,5,11,6
47688,True,6,6,5,11,6
47689,True,6,6,7,11,6
47690,True,6,6,7,11,6
47691,True,6,6,5,11,6
47692,True,6,6,5,11,6
47693,True,6,6,5,11,6
47694,True,6,6,7,11,6
47695,True,6,6,7,11,6
47696,True,6,6,5,11,6
47697,True,6,6,5,11,6
47698,True,6,6,5,11,6
47699,True,6,6,5,11,6
47700,True,6,6,7,11,6
47701,True,6,6,7,11,6
47702,True,6,6,7,11,6
47703,True,6,6,5,11,6
47704,True,6,6,7,11,6
47705,True,6,6,7,11,6
47706,True,6,6,7,11,6
47707,True,6,6,7,11,6
47708,True,6,6,7,11,6
47709,True,6,6,5,11,6
47710,True,6,6,5,11,6
47711,True,6,6,7,11,6
47712,True,6,6,5,11,6
47713,True,6,6,7,11,6
47714,True,6,6,7,11,6
47715,True,6,6,7,11,6
47716,True,6,6,7,11,6
47717,True,6,6,5,11,6
47718,True,6,6,5,11,6
47719,True,6,6,5,11,6
47720,True,6,6,5,11,6
47721,True,6,6,7,11,6
47722,True,6,6,5,11,6
47723,True,6,6,7,11,6
47724,True,6,6,5,11,6
47725,True,6,6,7,11,6
47726,True,6,6,5,11,6
47727,True,6,6,5,11,6
47728,True,6,6,5,11,6
47729,True,6,6,7,11,6
47730,True,6,6,7,11,6
47731,True,6,6,7,11,6
47732,True,6,6,5,11,6
47733,True,6,6,5,11,6
47734,True,6,6,7,11,6
47735,True,6,6,7,11,6
47736,True,6,6,7,11,6
47737,True,6,6,7,11,6
47738,True,6,6,7,11,6
47739,True,6,6,7,11,6
47740,True,6,6,7,11,6
47741,True,6,6,5,11,6
47742,True,6,6,7,11,6
47743,True,6,6,5,11,6
47744,True,6,6,7,11,6
47745,True,6,6,7,11,6
47746,True,6,6,7,11,6
47747,True,6,6,7,11,6
47748,True,6,6,5,11,6
47749,True,6,6,7,11,6
47750,True,6,6,7,11,6
47751,True,6,6,7,11,6
47752,True,6,6,7,11,6
47753,True,6,6,7,11,6
47754,True,6,6,7,11,6
47755,True,6,6,7,11,6
47756,True,6,6,7,11,6
47757,True,6,6,7,11,6
47758,True,6,6,5,11,6
47759,True,6,6,7,11,6
47760,True,6,6,5,11,6
47761,True,6,6,5,11,6
47762,True,6,6,5,11,6
47763,True,6,6,5,11,6
47764,True,6,6,7,11,6
47765,True,6,6,5,11,6
47766,True,6,6,7,11,6
47767,True,6,6,5,11,6
47768,True,6,6,7,11,6
47769,True,6,6,7,11,6
47770,True,6,6,5,11,6
47771,True,6,6,5,11,6
47772,True,6,6,7,11,6
47773,True,6,6,5,11,6
47774,True,6,6,7,11,6
47775,True,6,6,5,11,6
47776,True,6,6,5,11,6
47777,True,6,6,5,11,6
47778,True,6,6,5,11,6
47779,True,6,6,7,11,6
47780,True,6,6,5,11,6
47781,True,6,6,5,11,6
47782,True,6,6,5,11,6
47783,True,6,6,7,11,6
47784,True,6,6,5,11,6
47785,True,6,6,5,11,6
47786,True,6,6,7,11,6
47787,True,6,6,7,11,6
47788,True,6,6,7,11,6
47789,True,6,6,5,11,6
47790,True,6,6,5,11,6
47791,True,6,6,7,11,6
47792,True,6,6,5,11,6
47793,True,6,6,7,11,6
47794,True,6,6,5,11,6
47795,True,6,6,7,11,6
47796,True,6,6,7,11,6
47797,True,6,6,5,11,6
47798,True,6,6,7,11,6
47799,True,6,6,5,11,6
47800,True,6,6,5,11,6
47801,True,6,6,5,11,6
47802,True,6,6,7,11,6
47803,True,6,6,5,11,6
47804,True,6,6,7,11,6
47805,True,6,6,5,11,6
47806,True,6,6,7,11,6
47807,True,6,6,5,11,6
47808,True,6,6,5,11,6
47809,True,6,6,5,11,6
47810,True,6,6,7,11,6
47811,True,6,6,5,11,6
47812,True,6,6,5,11,6
47813,True,6,6,5,11,6
47814,True,6,6,7,11,6
47815,True,6,6,5,11,6
47816,True,6,6,7,11,6
47817,True,6,6,7,11,6
47818,True,6,6,7,11,6
47819,True,6,6,7,11,6
47820,True,6,6,7,11,6
47821,True,6,6,5,11,6
47822,True,6,6,7,11,6
47823,True,6,6,5,11,6
47824,True,6,6,7,11,6
47825,True,6,6,7,11,6
47826,True,6,6,7,11,6
47827,True,6,6,7,11,6
47828,True,6,6,5,11,6
47829,True,6,6,7,11,6
47830,True,6,6,5,11,6
47831,True,6,6,5,11,6
47832,True,6,6,7,11,6
47833,True,6,6,5,11,6
47834,True,6,6,7,11,6
47835,True,6,6,5,11,6
47836,True,6,6,5,11,6
47837,True,6,6,5,11,6
47838,True,6,6,7,11,6
47839,True,6,6,7,11,6
47840,True,6,6,7,11,6
47841,True,6,6,7,11,6
47842,True,6,6,5,11,6
47843,True,6,6,5,11,6
47844,True,6,6,5,11,6
47845,True,6,6,7,11,6
47846,True,6,6,5,11,6
47847,True,6,6,5,11,6
47848,True,6,6,5,11,6
47849,True,6,6,7,11,6
47850,True,6,6,5,11,6
47851,True,6,6,5,11,6
47852,True,6,6,7,11,6
47853,True,6,6,5,11,6
47854,True,6,6,7,11,6
47855,True,6,6,5,11,6
47856,True,6,6,7,11,6
47857,True,6,6,7,11,6
47858,True,6,6,7,11,6
47859,True,6,6,7,11,6
47860,True,6,6,7,11,6
